,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1576,"[1, -2]","[4, -4]","[5, 2]","[8, 0]",[1],[4],"[4, 1, -2]","[4, 4, -4]","[1.0, -0.5]","[0.25, -0.25]","[4, -8]","[16, -16]","[-2, 1]","[-4, 4]",-0.25,-0.25,3.75,-1.0,0.125,1.1666666666666667,2.5,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1577,"[3, 0, 5, 1, 0, -2]","[0, 1, -3, -1, -5, -3]","[7, 4, 9, 5, 4, 2]","[4, 5, 1, 3, -1, 1]","[3, 0, 1, 0, -2]","[0, 1, -1, -5, -3]","[3, 0, 5, 4, 1, 0, -2]","[0, 1, -3, 4, -1, -5, -3]","[0.3333333333333333, 'ZeroDivisionError', 0.2, 1.0, 'ZeroDivisionError', -0.5]","['ZeroDivisionError', 1.0, -0.3333333333333333, -1.0, -0.2, -0.3333333333333333]","[12, 0, 20, 4, 0, -8]","[0, 4, -12, -4, -20, -12]","[3, 1, 5, -2, 0, 0]","[0, -5, -1, 1, -3, -3]",-0.3333333333333333,-0.3333333333333333,3.6666666666666665,-1.3333333333333333,error,0.2857142857142857,-0.6,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1578,"[-17, -17, -7, -15, -2, -6]","[-2, -16, 2, -17, -2, 2]","[-13, -13, -3, -11, 2, -2]","[2, -12, 6, -13, 2, 6]","[-17, -17, -7, -15, -2]","[-2, -16, 2, -17, -2]","[-17, -17, -7, -15, 4, -2, -6]","[-2, -16, 2, -17, 4, -2, 2]","[-0.058823529411764705, -0.058823529411764705, -0.14285714285714285, -0.06666666666666667, -0.5, -0.16666666666666666]","[-0.5, -0.0625, 0.5, -0.058823529411764705, -0.5, 0.5]","[-68, -68, -28, -60, -8, -24]","[-8, -64, 8, -68, -8, 8]","[-7, -17, -2, -15, -17, -6]","[-2, -16, 2, -2, -17, 2]",-8.083333333333334,-8.083333333333334,-4.083333333333333,-32.333333333333336,-0.09293008870214753,-6.357142857142857,-9.3,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1579,"[-1, 1, 4, 0, 4]","[-2, 1, -9, -8, -9]","[3, 5, 8, 4, 8]","[2, 5, -5, -4, -5]","[-1, 1, 0, 4]","[-2, 1, -8, -9]","[-1, 1, 4, 4, 0, 4]","[-2, 1, -9, 4, -8, -9]","[-1.0, 1.0, 0.25, 'ZeroDivisionError', 0.25]","[-0.5, 1.0, -0.1111111111111111, -0.125, -0.1111111111111111]","[-4, 4, 16, 0, 16]","[-8, 4, -36, -32, -36]","[0, 4, -1, 4, 1]","[-8, 1, -2, -9, -9]",-1.9,-1.9,2.1,-7.6,error,-0.9166666666666666,-1.75,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1580,"[-4, 4, -11, 7, 2, 5]","[8, -4, 3, 14, -15, -3]","[0, 8, -7, 11, 6, 9]","[12, 0, 7, 18, -11, 1]","[-4, 4, -11, 7, 5]","[8, -4, 3, 14, -3]","[-4, 4, -11, 7, 2, 5, 4]","[8, -4, 3, 14, -15, -3, 4]","[-0.25, 0.25, -0.09090909090909091, 0.14285714285714285, 0.5, 0.2]","[0.125, -0.25, 0.3333333333333333, 0.07142857142857142, -0.06666666666666667, -0.3333333333333333]","[-16, 16, -44, 28, 8, 20]","[32, -16, 12, 56, -60, -12]","[-11, 4, -4, 7, 5, 2]","[-4, -15, 3, -3, 8, 14]",0.5,0.5,4.5,2.0,0.052642496392496387,1.0,1.9,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1581,"[1, -5, -6, 0, -5, 1, 0, -3]","[4, 4, 4, 2, 3, -6, -1, 0]","[5, -1, -2, 4, -1, 5, 4, 1]","[8, 8, 8, 6, 7, -2, 3, 4]","[-5, -6, 0, -5, 1, 0, -3]","[4, 4, 2, 3, -6, -1, 0]","[1, -5, -6, 4, 0, -5, 1, 0, -3]","[4, 4, 4, 4, 2, 3, -6, -1, 0]","[1.0, -0.2, -0.16666666666666666, 'ZeroDivisionError', -0.2, 1.0, 'ZeroDivisionError', -0.3333333333333333]","[0.25, 0.25, 0.25, 0.5, 0.3333333333333333, -0.16666666666666666, -1.0, 'ZeroDivisionError']","[4, -20, -24, 0, -20, 4, 0, -12]","[16, 16, 16, 8, 12, -24, -4, 0]","[1, -3, 1, 0, -5, 0, -6, -5]","[4, 4, -6, 3, 2, -1, 0, 4]",-0.4375,-0.4375,3.5625,-1.75,error,0.05555555555555555,-0.8571428571428571,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1582,"[5, -10, -5, -11, 6, 5, -10, 7, 6, 2, -2, 3, -11, -1]","[5, -9, -10, -3, 5, -9, -11, 0, -12, -5, -1, -11, -10, 0]","[9, -6, -1, -7, 10, 9, -6, 11, 10, 6, 2, 7, -7, 3]","[9, -5, -6, 1, 9, -5, -7, 4, -8, -1, 3, -7, -6, 4]","[5, -10, -5, -11, 6, 5, 7, 6, 2, -2, 3, -11, -1]","[5, -9, -10, -3, 5, -9, 0, -12, -5, -1, -11, -10, 0]","[5, -10, -5, -11, 6, 5, -10, 7, 4, 6, 2, -2, 3, -11, -1]","[5, -9, -10, -3, 5, -9, -11, 0, 4, -12, -5, -1, -11, -10, 0]","[0.2, -0.1, -0.2, -0.09090909090909091, 0.16666666666666666, 0.2, -0.1, 0.14285714285714285, 0.16666666666666666, 0.5, -0.5, 0.3333333333333333, -0.09090909090909091, -1.0]","[0.2, -0.1111111111111111, -0.1, -0.3333333333333333, 0.2, -0.1111111111111111, -0.09090909090909091, 'ZeroDivisionError', -0.08333333333333333, -0.2, -1.0, -0.09090909090909091, -0.1, 'ZeroDivisionError']","[20, -40, -20, -44, 24, 20, -40, 28, 24, 8, -8, 12, -44, -4]","[20, -36, -40, -12, 20, -36, -44, 0, -48, -20, -4, -44, -40, 0]","[-5, -10, -1, 2, 6, -10, -2, 7, 6, 5, -11, -11, 5, 3]","[-3, -1, -9, 5, 0, -9, -12, -10, 0, 5, -10, -11, -11, -5]",-3.107142857142857,-3.107142857142857,0.8928571428571429,-12.428571428571429,error,-2.6333333333333333,-2.5384615384615383,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1583,"[4, -2, 6, 5, 4, 2, -7, -2]","[-4, -5, -11, -9, -3, -12, -5, 0]","[8, 2, 10, 9, 8, 6, -3, 2]","[0, -1, -7, -5, 1, -8, -1, 4]","[4, -2, 5, 4, 2, -7, -2]","[-4, -5, -9, -3, -12, -5, 0]","[4, -2, 6, 5, 4, 2, -7, 4, -2]","[-4, -5, -11, -9, -3, -12, -5, 4, 0]","[0.25, -0.5, 0.16666666666666666, 0.2, 0.25, 0.5, -0.14285714285714285, -0.5]","[-0.25, -0.2, -0.09090909090909091, -0.1111111111111111, -0.3333333333333333, -0.08333333333333333, -0.2, 'ZeroDivisionError']","[16, -8, 24, 20, 16, 8, -28, -8]","[-16, -20, -44, -36, -12, -48, -20, 0]","[-2, 4, 5, -2, 4, -7, 6, 2]","[-3, -5, -9, -4, 0, -12, -11, -5]",-2.4375,-2.4375,1.5625,-9.75,error,-1.7222222222222223,-2.4285714285714284,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1584,"[-6, 4, -1, 2, -2, 4, 5]","[-3, 9, 3, -6, 2, -3, 10]","[-2, 8, 3, 6, 2, 8, 9]","[1, 13, 7, -2, 6, 1, 14]","[-6, 4, -1, -2, 4, 5]","[-3, 9, 3, 2, -3, 10]","[-6, 4, -1, 2, -2, 4, 4, 5]","[-3, 9, 3, -6, 2, 4, -3, 10]","[-0.16666666666666666, 0.25, -1.0, 0.5, -0.5, 0.25, 0.2]","[-0.3333333333333333, 0.1111111111111111, 0.3333333333333333, -0.16666666666666666, 0.5, -0.3333333333333333, 0.1]","[-24, 16, -4, 8, -8, 16, 20]","[-12, 36, 12, -24, 8, -12, 40]","[5, -1, 2, 4, -6, -2, 4]","[2, 3, 10, -3, -3, -6, 9]",1.2857142857142858,1.2857142857142858,5.285714285714286,5.142857142857143,-0.01825396825396825,1.625,1.8333333333333333,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1585,"[-7, 8, 1, 7, 1, 10, 7, -7, 4, -7, -7, 3]","[-3, -2, -5, -7, 7, -3, 7, -5, -9, 1, -3, -5]","[-3, 12, 5, 11, 5, 14, 11, -3, 8, -3, -3, 7]","[1, 2, -1, -3, 11, 1, 11, -1, -5, 5, 1, -1]","[-7, 8, 7, 1, 10, 7, -7, 4, -7, -7, 3]","[-3, -2, -7, 7, -3, 7, -5, -9, 1, -3, -5]","[-7, 8, 1, 7, 1, 10, 4, 7, -7, 4, -7, -7, 3]","[-3, -2, -5, -7, 7, -3, 4, 7, -5, -9, 1, -3, -5]","[-0.14285714285714285, 0.125, 1.0, 0.14285714285714285, 1.0, 0.1, 0.14285714285714285, -0.14285714285714285, 0.25, -0.14285714285714285, -0.14285714285714285, 0.3333333333333333]","[-0.3333333333333333, -0.5, -0.2, -0.14285714285714285, 0.14285714285714285, -0.3333333333333333, 0.14285714285714285, -0.2, -0.1111111111111111, 1.0, -0.3333333333333333, -0.2]","[-28, 32, 4, 28, 4, 40, 28, -28, 16, -28, -28, 12]","[-12, -8, -20, -28, 28, -12, 28, -20, -36, 4, -12, -20]","[3, 1, -7, -7, -7, 10, 8, 7, 1, 4, -7, 7]","[-3, 7, -5, -3, -3, -7, -9, -5, 7, 1, -2, -5]",-0.5833333333333334,-0.5833333333333334,3.4166666666666665,-2.3333333333333335,0.060598544973545,-0.23076923076923078,-0.45454545454545453,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1586,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],error,error,error,error,error,4.0,error,error,error,error,error,error,error,error,error,error,error,error,error
1587,"[-6, 14, 18, -2, 0, -4, -7, 13, 3]","[17, -9, 1, 14, 2, 8, 10, -8, 1]","[-2, 18, 22, 2, 4, 0, -3, 17, 7]","[21, -5, 5, 18, 6, 12, 14, -4, 5]","[-6, 14, 18, -2, 0, -4, -7, 3]","[17, -9, 1, 14, 2, 8, 10, 1]","[4, -6, 14, 18, -2, 0, -4, -7, 13, 3]","[4, 17, -9, 1, 14, 2, 8, 10, -8, 1]","[-0.16666666666666666, 0.07142857142857142, 0.05555555555555555, -0.5, 'ZeroDivisionError', -0.25, -0.14285714285714285, 0.07692307692307693, 0.3333333333333333]","[0.058823529411764705, -0.1111111111111111, 1.0, 0.07142857142857142, 0.5, 0.125, 0.1, -0.125, 1.0]","[-24, 56, 72, -8, 0, -16, -28, 52, 12]","[68, -36, 4, 56, 8, 32, 40, -32, 4]","[-6, -4, -7, -2, 3, 0, 14, 13, 18]","[8, 10, 17, 14, 2, -8, 1, -9, 1]",3.611111111111111,3.611111111111111,7.611111111111111,14.444444444444445,error,3.65,3.75,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
1588,"[2, -5, 7, -6, -1]","[-2, -7, 4, -4, 4]","[6, -1, 11, -2, 3]","[2, -3, 8, 0, 8]","[2, -5, 7, -6]","[-2, -7, 4, -4]","[2, 4, -5, 7, -6, -1]","[-2, 4, -7, 4, -4, 4]","[0.5, -0.2, 0.14285714285714285, -0.16666666666666666, -1.0]","[-0.5, -0.14285714285714285, 0.25, -0.25, 0.25]","[8, -20, 28, -24, -4]","[-8, -28, 16, -16, 16]","[7, -1, -6, -5, 2]","[-7, -2, -4, 4, 4]",-0.8,-0.8,3.2,-3.2,-0.11166666666666666,0.0,-1.375,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1589,"[4, 3, 0, 9, 6, -3]","[-4, 3, -3, 10, -3, -2]","[8, 7, 4, 13, 10, 1]","[0, 7, 1, 14, 1, 2]","[4, 0, 9, 6, -3]","[-4, -3, 10, -3, -2]","[4, 3, 0, 9, 6, -3, 4]","[-4, 3, -3, 10, -3, -2, 4]","[0.25, 0.3333333333333333, 'ZeroDivisionError', 0.1111111111111111, 0.16666666666666666, -0.3333333333333333]","[-0.25, 0.3333333333333333, -0.3333333333333333, 0.1, -0.3333333333333333, -0.5]","[16, 12, 0, 36, 24, -12]","[-16, 12, -12, 40, -12, -8]","[9, 0, 6, 3, -3, 4]","[-3, 10, -2, 3, -3, -4]",1.6666666666666667,1.6666666666666667,5.666666666666667,6.666666666666667,error,2.0,1.4,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1590,"[-4, 10, 12]","[14, 1, -3]","[0, 14, 16]","[18, 5, 1]","[-4, 12]","[14, -3]","[-4, 10, 4, 12]","[14, 1, 4, -3]","[-0.25, 0.1, 0.08333333333333333]","[0.07142857142857142, 1.0, -0.3333333333333333]","[-16, 40, 48]","[56, 4, -12]","[10, 12, -4]","[14, 1, -3]",5.0,5.0,9.0,20.0,0.11190476190476191,4.75,4.75,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
1591,"[-3, 6, -3, 1, 4]","[-9, -2, -8, 5, 0]","[1, 10, 1, 5, 8]","[-5, 2, -4, 9, 4]","[6, -3, 1, 4]","[-2, -8, 5, 0]","[-3, 6, -3, 4, 1, 4]","[-9, -2, -8, 4, 5, 0]","[-0.3333333333333333, 0.16666666666666666, -0.3333333333333333, 1.0, 0.25]","[-0.1111111111111111, -0.5, -0.125, 0.2, 'ZeroDivisionError']","[-12, 24, -12, 4, 16]","[-36, -8, -32, 20, 0]","[6, -3, -3, 4, 1]","[-8, -2, 5, 0, -9]",-0.9,-0.9,3.1,-3.6,error,-0.08333333333333333,0.375,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1592,"[2, -18, 0, 3]","[-1, -1, -3, -10]","[6, -14, 4, 7]","[3, 3, 1, -6]","[2, -18, 3]","[-1, -1, -10]","[2, -18, 4, 0, 3]","[-1, -1, 4, -3, -10]","[0.5, -0.05555555555555555, 'ZeroDivisionError', 0.3333333333333333]","[-1.0, -1.0, -0.3333333333333333, -0.1]","[8, -72, 0, 12]","[-4, -4, -12, -40]","[-18, 0, 3, 2]","[-3, -10, -1, -1]",-3.5,-3.5,0.5,-14.0,error,-2.0,-4.166666666666667,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1593,"[-3, -12, 5, -3, -11, -11, -15, 1, -14, -11, -14, 1]","[-3, 0, 1, 4, 3, -15, 4, -9, -15, 2, 2, 0]","[1, -8, 9, 1, -7, -7, -11, 5, -10, -7, -10, 5]","[1, 4, 5, 8, 7, -11, 8, -5, -11, 6, 6, 4]","[-12, 5, -3, -11, -11, -15, 1, -14, -11, -14, 1]","[0, 1, 4, 3, -15, 4, -9, -15, 2, 2, 0]","[-3, -12, 5, -3, -11, 4, -11, -15, 1, -14, -11, -14, 1]","[-3, 0, 1, 4, 3, 4, -15, 4, -9, -15, 2, 2, 0]","[-0.3333333333333333, -0.08333333333333333, 0.2, -0.3333333333333333, -0.09090909090909091, -0.09090909090909091, -0.06666666666666667, 1.0, -0.07142857142857142, -0.09090909090909091, -0.07142857142857142, 1.0]","[-0.3333333333333333, 'ZeroDivisionError', 1.0, 0.25, 0.3333333333333333, -0.06666666666666667, 0.25, -0.1111111111111111, -0.06666666666666667, 0.5, 0.5, 'ZeroDivisionError']","[-12, -48, 20, -12, -44, -44, -60, 4, -56, -44, -56, 4]","[-12, 0, 4, 16, 12, -60, 16, -36, -60, 8, 8, 0]","[-14, -3, -14, -12, -11, -15, -11, -3, -11, 1, 1, 5]","[2, -15, 3, 4, 2, -9, 0, -15, -3, 0, 1, 4]",-4.708333333333333,-4.708333333333333,-0.7083333333333334,-18.833333333333332,error,-4.038461538461538,-4.863636363636363,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1594,"[-8, -3, 1, -9, -2, 2, -19, -1, 0, -9]","[-18, 4, 4, 0, -8, -3, -4, -3, 2, 2]","[-4, 1, 5, -5, 2, 6, -15, 3, 4, -5]","[-14, 8, 8, 4, -4, 1, 0, 1, 6, 6]","[-8, -3, 1, -9, 2, -19, -1, 0, -9]","[-18, 4, 4, 0, -3, -4, -3, 2, 2]","[-8, -3, 1, -9, -2, 2, -19, -1, 0, 4, -9]","[-18, 4, 4, 0, -8, -3, -4, -3, 2, 4, 2]","[-0.125, -0.3333333333333333, 1.0, -0.1111111111111111, -0.5, 0.5, -0.05263157894736842, -1.0, 'ZeroDivisionError', -0.1111111111111111]","[-0.05555555555555555, 0.25, 0.25, 'ZeroDivisionError', -0.125, -0.3333333333333333, -0.25, -0.3333333333333333, 0.5, 0.5]","[-32, -12, 4, -36, -8, 8, -76, -4, 0, -36]","[-72, 16, 16, 0, -32, -12, -16, -12, 8, 8]","[-19, -9, 1, -9, -2, 2, -8, -3, 0, -1]","[-3, -8, -4, 4, -3, -18, 4, 2, 2, 0]",-3.6,-3.6,0.4,-14.4,error,-2.909090909090909,-3.4444444444444446,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1595,"[-12, -7, -2, -6, -12, 3, -2, -10, -6, -2, -10, -4, -5]","[-6, -1, 3, -13, 4, -5, -3, -7, -9, -4, -13, -4, 2]","[-8, -3, 2, -2, -8, 7, 2, -6, -2, 2, -6, 0, -1]","[-2, 3, 7, -9, 8, -1, 1, -3, -5, 0, -9, 0, 6]","[-12, -7, -2, -6, 3, -2, -10, -6, -2, -10, -4, -5]","[-6, -1, 3, -13, -5, -3, -7, -9, -4, -13, -4, 2]","[-12, -7, 4, -2, -6, -12, 3, -2, -10, -6, -2, -10, -4, -5]","[-6, -1, 4, 3, -13, 4, -5, -3, -7, -9, -4, -13, -4, 2]","[-0.08333333333333333, -0.14285714285714285, -0.5, -0.16666666666666666, -0.08333333333333333, 0.3333333333333333, -0.5, -0.1, -0.16666666666666666, -0.5, -0.1, -0.25, -0.2]","[-0.16666666666666666, -1.0, 0.3333333333333333, -0.07692307692307693, 0.25, -0.2, -0.3333333333333333, -0.14285714285714285, -0.1111111111111111, -0.25, -0.07692307692307693, -0.25, 0.5]","[-48, -28, -8, -24, -48, 12, -8, -40, -24, -8, -40, -16, -20]","[-24, -4, 12, -52, 16, -20, -12, -28, -36, -16, -52, -16, 8]","[-6, -2, -5, -10, -6, -12, -4, -7, -2, 3, -2, -10, -12]","[-4, -6, -3, 4, 3, 2, -1, -5, -7, -13, -13, -9, -4]",-5.038461538461538,-5.038461538461538,-1.0384615384615385,-20.153846153846153,-0.15323095707711093,-4.392857142857143,-5.125,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1596,"[3, 5, 7, 11, -2]","[5, 18, 0, 11, -2]","[7, 9, 11, 15, 2]","[9, 22, 4, 15, 2]","[3, 5, 11, -2]","[5, 18, 11, -2]","[3, 5, 7, 11, -2, 4]","[5, 18, 0, 11, -2, 4]","[0.3333333333333333, 0.2, 0.14285714285714285, 0.09090909090909091, -0.5]","[0.2, 0.05555555555555555, 'ZeroDivisionError', 0.09090909090909091, -0.5]","[12, 20, 28, 44, -8]","[20, 72, 0, 44, -8]","[11, -2, 5, 3, 7]","[-2, 18, 0, 11, 5]",5.6,5.6,9.6,22.4,error,5.333333333333333,6.125,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
1597,"[-10, 7, -3, -7, -6, 9, -5, 7]","[-9, 6, 6, -1, 0, -5, -2, 8]","[-6, 11, 1, -3, -2, 13, -1, 11]","[-5, 10, 10, 3, 4, -1, 2, 12]","[-10, 7, -3, -7, 9, -5, 7]","[-9, 6, 6, -1, -5, -2, 8]","[-10, 7, -3, -7, -6, 9, -5, 7, 4]","[-9, 6, 6, -1, 0, -5, -2, 8, 4]","[-0.1, 0.14285714285714285, -0.3333333333333333, -0.14285714285714285, -0.16666666666666666, 0.1111111111111111, -0.2, 0.14285714285714285]","[-0.1111111111111111, 0.16666666666666666, 0.16666666666666666, -1.0, 'ZeroDivisionError', -0.2, -0.5, 0.125]","[-40, 28, -12, -28, -24, 36, -20, 28]","[-36, 24, 24, -4, 0, -20, -8, 32]","[-3, 7, 7, -10, -5, -7, 9, -6]","[6, 0, 6, 8, -9, -5, -2, -1]",-0.3125,-0.3125,3.6875,-1.25,error,0.16666666666666666,0.07142857142857142,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1598,"[3, -12, -4, 11, -9, -12, -4]","[-5, 10, 1, 11, -14, 3, -8]","[7, -8, 0, 15, -5, -8, 0]","[-1, 14, 5, 15, -10, 7, -4]","[3, -12, -4, 11, -12, -4]","[-5, 10, 1, 11, 3, -8]","[3, -12, 4, -4, 11, -9, -12, -4]","[-5, 10, 4, 1, 11, -14, 3, -8]","[0.3333333333333333, -0.08333333333333333, -0.25, 0.09090909090909091, -0.1111111111111111, -0.08333333333333333, -0.25]","[-0.2, 0.1, 1.0, 0.09090909090909091, -0.07142857142857142, 0.3333333333333333, -0.125]","[12, -48, -16, 44, -36, -48, -16]","[-20, 40, 4, 44, -56, 12, -32]","[-4, 11, 3, -12, -12, -4, -9]","[11, 1, 10, -5, 3, -14, -8]",-2.0714285714285716,-2.0714285714285716,1.9285714285714286,-8.285714285714286,0.055305607091321374,-1.3125,-0.5,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1599,"[17, -12, -10, 12, -3, -1]","[2, -5, -14, -9, 15, 0]","[21, -8, -6, 16, 1, 3]","[6, -1, -10, -5, 19, 4]","[17, -12, -10, -3, -1]","[2, -5, -14, 15, 0]","[17, -12, -10, 12, -3, 4, -1]","[2, -5, -14, -9, 15, 4, 0]","[0.058823529411764705, -0.08333333333333333, -0.1, 0.08333333333333333, -0.3333333333333333, -1.0]","[0.5, -0.2, -0.07142857142857142, -0.1111111111111111, 0.06666666666666667, 'ZeroDivisionError']","[68, -48, -40, 48, -12, -4]","[8, -20, -56, -36, 60, 0]","[-1, -3, -12, 12, -10, 17]","[-9, -14, -5, 15, 0, 2]",-0.6666666666666666,-0.6666666666666666,3.3333333333333335,-2.6666666666666665,error,0.0,-1.1,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1600,"[-2, -17, -16, -16, 5, -16, 1, 4, -15, -11, 1, -1, -7]","[-11, -4, -5, -15, -10, 3, 4, 5, -19, -6, -15, -5, -18]","[2, -13, -12, -12, 9, -12, 5, 8, -11, -7, 5, 3, -3]","[-7, 0, -1, -11, -6, 7, 8, 9, -15, -2, -11, -1, -14]","[-2, -16, -16, 5, -16, 1, 4, -15, -11, 1, -1, -7]","[-11, -5, -15, -10, 3, 4, 5, -19, -6, -15, -5, -18]","[-2, -17, -16, -16, 5, -16, 4, 1, 4, -15, -11, 1, -1, -7]","[-11, -4, -5, -15, -10, 3, 4, 4, 5, -19, -6, -15, -5, -18]","[-0.5, -0.058823529411764705, -0.0625, -0.0625, 0.2, -0.0625, 1.0, 0.25, -0.06666666666666667, -0.09090909090909091, 1.0, -1.0, -0.14285714285714285]","[-0.09090909090909091, -0.25, -0.2, -0.06666666666666667, -0.1, 0.3333333333333333, 0.25, 0.2, -0.05263157894736842, -0.16666666666666666, -0.06666666666666667, -0.2, -0.05555555555555555]","[-8, -68, -64, -64, 20, -64, 4, 16, -60, -44, 4, -4, -28]","[-44, -16, -20, -60, -40, 12, 16, 20, -76, -24, -60, -20, -72]","[-16, -16, -7, -1, -2, -16, -15, 4, 1, 5, -11, 1, -17]","[-5, -15, -18, 4, -11, -6, 3, 5, -4, -5, -10, -19, -15]",-7.153846153846154,-7.153846153846154,-3.1538461538461537,-28.615384615384617,-0.0024045893047441123,-6.357142857142857,-6.875,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1601,[12],[12],[16],[16],[],[],"[12, 4]","[12, 4]",[0.08333333333333333],[0.08333333333333333],[48],[48],[12],[12],12.0,12.0,16.0,48.0,0.08333333333333333,8.0,error,No-violate,No-violate,No-violate,No-violate,Violate,error,0,0,0,0,1,error
1602,"[-5, 13, -1, -6]","[-16, 4, -16, -8]","[-1, 17, 3, -2]","[-12, 8, -12, -4]","[13, -1, -6]","[4, -16, -8]","[-5, 13, -1, -6, 4]","[-16, 4, -16, -8, 4]","[-0.2, 0.07692307692307693, -1.0, -0.16666666666666666]","[-0.0625, 0.25, -0.0625, -0.125]","[-20, 52, -4, -24]","[-64, 16, -64, -32]","[-1, -5, -6, 13]","[-16, 4, -8, -16]",-4.375,-4.375,-0.375,-17.5,-0.16121794871794873,-2.7,-2.3333333333333335,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1603,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],error,error,error,error,error,4.0,error,error,error,error,error,error,error,error,error,error,error,error,error
1604,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],error,error,error,error,error,4.0,error,error,error,error,error,error,error,error,error,error,error,error,error
1605,"[5, 1, -5, 4, 6, -5, -3, 4, 2, -5, -3]","[3, 1, -5, 6, 4, 2, -4, 6, -4, 3, -6]","[9, 5, -1, 8, 10, -1, 1, 8, 6, -1, 1]","[7, 5, -1, 10, 8, 6, 0, 10, 0, 7, -2]","[5, 1, -5, 4, 6, -5, -3, 4, -5, -3]","[3, 1, -5, 6, 4, 2, -4, 6, 3, -6]","[4, 5, 1, -5, 4, 6, -5, -3, 4, 2, -5, -3]","[4, 3, 1, -5, 6, 4, 2, -4, 6, -4, 3, -6]","[0.2, 1.0, -0.2, 0.25, 0.16666666666666666, -0.2, -0.3333333333333333, 0.25, 0.5, -0.2, -0.3333333333333333]","[0.3333333333333333, 1.0, -0.2, 0.16666666666666666, 0.25, 0.5, -0.25, 0.16666666666666666, -0.25, 0.3333333333333333, -0.16666666666666666]","[20, 4, -20, 16, 24, -20, -12, 16, 8, -20, -12]","[12, 4, -20, 24, 16, 8, -16, 24, -16, 12, -24]","[6, 4, -5, -5, 4, 5, 1, -3, -5, 2, -3]","[6, -5, -4, 2, 3, -4, 6, 1, 3, -6, 4]",0.3181818181818182,0.3181818181818182,4.318181818181818,1.2727272727272727,0.13560606060606062,0.625,0.45,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
