,key_original_file,size,isEmpty,has_zeros,cnt_zeros,cnt_positive_numbers,cnt_negative_numbers,get_minimum,get_maximum,get_sum,get_mean,get_median,get_range,has_duplicates,is_sorted,count_distinct_values,contains_even_numbers,contains_odd_numbers,contains_integers,pp_numbers,pn_numbers,more_positive_or_negative,weigth_of_list,vs,vs_str
871,871,7,False,True,1,3,3,-8,15,16,2.2857142857142856,0.0,23,True,False,6,True,True,True,4.571428571428571,-2.2857142857142856,e,wp,0,No-violate
872,872,8,False,False,0,4,4,-19,16,17,2.125,4.0,35,True,False,7,True,True,True,7.125,-5.0,e,wp,0,No-violate
873,873,10,False,False,0,5,5,-18,20,31,3.1,1.0,38,True,False,8,True,True,True,7.8,-4.7,e,wp,0,No-violate
874,874,13,False,False,0,6,7,-28,17,-42,-3.230769230769231,-2.0,45,True,False,12,True,True,True,4.461538461538462,-7.6923076923076925,n,wn,1,Violate
875,875,4,False,False,0,4,0,3,27,54,13.5,12.0,24,False,False,4,True,True,True,13.5,0.0,p,wp,0,No-violate
876,876,7,False,False,0,4,3,-19,24,20,2.857142857142857,10.0,43,True,False,6,True,True,True,8.285714285714286,-5.428571428571429,p,wp,0,No-violate
877,877,8,False,False,0,5,3,-19,16,5,0.625,5.0,35,False,False,8,True,True,True,5.625,-5.0,p,wp,0,No-violate
878,878,6,False,True,1,3,2,-12,31,63,10.5,7.5,43,False,False,6,True,True,True,12.666666666666666,-2.1666666666666665,p,wp,0,No-violate
879,879,9,False,False,0,4,5,-21,21,-1,-0.1111111111111111,-2.0,42,True,False,8,True,True,True,5.0,-5.111111111111111,n,wn,1,Violate
880,880,6,False,False,0,2,4,-10,20,-1,-0.16666666666666666,-5.5,30,True,False,5,True,True,True,4.833333333333333,-5.0,n,wn,1,Violate
881,881,11,False,False,0,5,6,-33,13,-85,-7.7272727272727275,-5.0,46,True,False,10,True,True,True,4.363636363636363,-12.090909090909092,n,wn,1,Violate
882,882,8,False,False,0,5,3,-23,22,39,4.875,3.0,45,True,False,6,True,True,True,8.0,-3.125,p,wp,0,No-violate
883,883,1,False,False,0,1,0,18,18,18,18.0,18.0,0,False,True,1,True,False,True,18.0,0.0,p,wp,0,No-violate
884,884,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
885,885,13,False,False,0,4,9,-19,20,-59,-4.538461538461538,-7.0,39,True,False,12,True,True,True,3.8461538461538463,-8.384615384615385,n,wn,1,Violate
886,886,11,False,False,0,5,6,-23,13,-3,-0.2727272727272727,-2.0,36,True,False,9,True,True,True,4.181818181818182,-4.454545454545454,n,wn,1,Violate
887,887,6,False,False,0,2,4,-22,17,-17,-2.8333333333333335,-5.5,39,False,False,6,True,True,True,4.166666666666667,-7.0,n,wn,1,Violate
888,888,11,False,False,0,5,6,-26,24,6,0.5454545454545454,-3.0,50,False,False,11,True,True,True,8.181818181818182,-7.636363636363637,n,wp,0,No-violate
889,889,1,False,False,0,1,0,29,29,29,29.0,29.0,0,False,True,1,False,True,True,29.0,0.0,p,wp,0,No-violate
890,890,3,False,False,0,1,2,-24,20,-11,-3.6666666666666665,-7.0,44,False,True,3,True,True,True,6.666666666666667,-10.333333333333334,n,wn,1,Violate
891,891,14,False,False,0,6,8,-15,24,-5,-0.35714285714285715,-4.5,39,True,False,11,True,True,True,5.214285714285714,-5.571428571428571,n,wn,1,Violate
892,892,8,False,True,1,4,3,-31,17,-12,-1.5,0.5,48,True,False,7,True,True,True,5.5,-7.0,p,wn,1,Violate
893,893,2,False,False,0,1,1,-6,25,19,9.5,9.5,31,False,True,2,True,True,True,12.5,-3.0,e,wp,0,No-violate
894,894,12,False,False,0,5,7,-29,17,-73,-6.083333333333333,-11.5,46,True,False,11,True,True,True,5.0,-11.083333333333334,n,wn,1,Violate
895,895,8,False,False,0,5,3,-23,30,18,2.25,8.5,53,True,False,7,True,True,True,9.5,-7.25,p,wp,0,No-violate
896,896,7,False,False,0,3,4,-14,21,-3,-0.42857142857142855,-1.0,35,False,False,7,True,True,True,4.428571428571429,-4.857142857142857,n,wn,1,Violate
897,897,10,False,True,1,4,5,-25,15,-10,-1.0,-0.5,40,False,False,10,True,True,True,4.1,-5.1,n,wn,1,Violate
898,898,5,False,False,0,5,0,4,31,93,18.6,18.0,27,False,False,5,True,True,True,18.6,0.0,p,wp,0,No-violate
899,899,9,False,False,0,2,7,-23,11,-66,-7.333333333333333,-10.0,34,True,False,8,True,True,True,2.111111111111111,-9.444444444444445,n,wn,1,Violate
900,900,5,False,False,0,3,2,-22,27,14,2.8,7.0,49,False,False,5,True,True,True,9.6,-6.8,p,wp,0,No-violate
901,901,3,False,False,0,0,3,-21,-11,-43,-14.333333333333334,-11.0,10,True,False,2,False,True,True,0.0,-14.333333333333334,n,wn,1,Violate
902,902,7,False,False,0,3,4,-27,13,-27,-3.857142857142857,-3.0,40,False,False,7,True,True,True,5.0,-8.857142857142858,n,wn,1,Violate
903,903,7,False,True,1,4,2,-23,12,-9,-1.2857142857142858,5.0,35,True,False,6,True,True,True,4.428571428571429,-5.714285714285714,p,wn,1,Violate
904,904,13,False,False,0,8,5,-17,25,71,5.461538461538462,6.0,42,True,False,10,True,True,True,9.23076923076923,-3.769230769230769,p,wp,0,No-violate
905,905,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
906,906,13,False,False,0,6,7,-19,16,-19,-1.4615384615384615,-1.0,35,True,False,10,True,True,True,5.461538461538462,-6.923076923076923,n,wn,1,Violate
907,907,5,False,False,0,4,1,-26,22,27,5.4,11.0,48,False,False,5,True,True,True,10.6,-5.2,p,wp,0,No-violate
908,908,3,False,False,0,1,2,-20,7,-18,-6.0,-5.0,27,False,False,3,True,True,True,2.3333333333333335,-8.333333333333334,n,wn,1,Violate
909,909,4,False,False,0,4,0,1,17,42,10.5,12.0,16,False,False,4,True,True,True,10.5,0.0,p,wp,0,No-violate
910,910,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
911,911,12,False,False,0,4,8,-30,31,-53,-4.416666666666667,-8.0,61,True,False,11,True,True,True,6.416666666666667,-10.833333333333334,n,wn,1,Violate
912,912,10,False,False,0,9,1,-1,29,157,15.7,19.0,30,True,False,8,True,True,True,15.8,-0.1,p,wp,0,No-violate
913,913,5,False,False,0,4,1,-11,17,41,8.2,11.0,28,False,False,5,True,True,True,10.4,-2.2,p,wp,0,No-violate
914,914,5,False,True,1,3,1,-3,30,49,9.8,3.0,33,False,False,5,True,True,True,10.4,-0.6,p,wp,0,No-violate
915,915,8,False,False,0,4,4,-15,25,42,5.25,4.5,40,False,False,8,True,True,True,10.25,-5.0,e,wp,0,No-violate
916,916,1,False,False,0,0,1,-5,-5,-5,-5.0,-5.0,0,False,True,1,False,True,True,0.0,-5.0,n,wn,1,Violate
917,917,10,False,False,0,6,4,-19,8,-17,-1.7,2.0,27,True,False,8,True,True,True,3.4,-5.1,p,wn,1,Violate
918,918,2,False,False,0,2,0,7,10,17,8.5,8.5,3,False,False,2,True,True,True,8.5,0.0,p,wp,0,No-violate
919,919,4,False,False,0,3,1,-21,13,6,1.5,7.0,34,False,False,4,False,True,True,6.75,-5.25,p,wp,0,No-violate
920,920,7,False,False,0,3,4,-13,20,14,2.0,-1.0,33,False,False,7,True,True,True,5.857142857142857,-3.857142857142857,n,wp,0,No-violate
921,921,1,False,False,0,0,1,-24,-24,-24,-24.0,-24.0,0,False,True,1,True,False,True,0.0,-24.0,n,wn,1,Violate
922,922,6,False,False,0,3,3,-13,13,-6,-1.0,-2.5,26,False,False,6,True,True,True,3.6666666666666665,-4.666666666666667,e,wn,1,Violate
923,923,4,False,False,0,2,2,-7,8,2,0.5,0.5,15,False,False,4,True,True,True,3.25,-2.75,e,wp,0,No-violate
924,924,12,False,False,0,6,6,-13,22,23,1.9166666666666667,1.0,35,True,False,9,True,True,True,5.833333333333333,-3.9166666666666665,e,wp,0,No-violate
925,925,1,False,False,0,0,1,-5,-5,-5,-5.0,-5.0,0,False,True,1,False,True,True,0.0,-5.0,n,wn,1,Violate
926,926,14,False,False,0,10,4,-12,22,96,6.857142857142857,9.5,34,False,False,14,True,True,True,9.285714285714286,-2.4285714285714284,p,wp,0,No-violate
927,927,1,False,False,0,0,1,-2,-2,-2,-2.0,-2.0,0,False,True,1,True,False,True,0.0,-2.0,n,wn,1,Violate
928,928,9,False,False,0,6,3,-13,15,15,1.6666666666666667,4.0,28,True,False,8,True,True,True,5.555555555555555,-3.888888888888889,p,wp,0,No-violate
929,929,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
930,930,2,False,False,0,1,1,-6,17,11,5.5,5.5,23,False,True,2,True,True,True,8.5,-3.0,e,wp,0,No-violate
931,931,12,False,False,0,4,8,-30,12,-120,-10.0,-16.0,42,False,False,12,True,True,True,2.75,-12.75,n,wn,1,Violate
932,932,12,False,True,1,6,5,-23,27,13,1.0833333333333333,1.0,50,False,False,12,True,True,True,7.75,-6.666666666666667,p,wp,0,No-violate
933,933,9,False,False,0,6,3,-31,24,41,4.555555555555555,10.0,55,True,False,8,True,True,True,10.555555555555555,-6.0,p,wp,0,No-violate
934,934,4,False,False,0,1,3,-23,2,-32,-8.0,-5.5,25,False,False,4,True,True,True,0.5,-8.5,n,wn,1,Violate
935,935,13,False,False,0,6,7,-17,18,5,0.38461538461538464,-3.0,35,True,False,11,True,True,True,6.153846153846154,-5.769230769230769,n,wp,0,No-violate
936,936,13,False,False,0,8,5,-14,18,33,2.5384615384615383,3.0,32,False,False,13,True,True,True,6.384615384615385,-3.8461538461538463,p,wp,0,No-violate
937,937,2,False,False,0,2,0,2,4,6,3.0,3.0,2,False,False,2,True,False,True,3.0,0.0,p,wp,0,No-violate
938,938,5,False,False,0,2,3,-23,18,-14,-2.8,-4.0,41,False,False,5,True,True,True,6.2,-9.0,n,wn,1,Violate
939,939,3,False,False,0,1,2,-7,27,14,4.666666666666667,-6.0,34,False,False,3,True,True,True,9.0,-4.333333333333333,n,wp,0,No-violate
940,940,5,False,False,0,3,2,-17,28,23,4.6,4.0,45,False,False,5,True,True,True,9.2,-4.6,p,wp,0,No-violate
941,941,14,False,True,1,6,7,-20,33,18,1.2857142857142858,-1.0,53,False,False,14,True,True,True,6.928571428571429,-5.642857142857143,n,wp,0,No-violate
942,942,4,False,False,0,0,4,-29,-8,-60,-15.0,-11.5,21,False,False,4,True,True,True,0.0,-15.0,n,wn,1,Violate
943,943,10,False,False,0,8,2,-16,25,102,10.2,13.0,41,False,False,10,True,True,True,12.7,-2.5,p,wp,0,No-violate
944,944,10,False,False,0,5,5,-21,23,-14,-1.4,-1.0,44,False,False,10,True,True,True,5.2,-6.6,e,wn,1,Violate
945,945,4,False,False,0,1,3,-25,12,-46,-11.5,-16.5,37,False,False,4,True,True,True,3.0,-14.5,n,wn,1,Violate
946,946,9,False,False,0,7,2,-32,18,-2,-0.2222222222222222,3.0,50,False,False,9,True,True,True,6.555555555555555,-6.777777777777778,p,wn,1,Violate
947,947,2,False,False,0,0,2,-13,-6,-19,-9.5,-9.5,7,False,False,2,True,True,True,0.0,-9.5,n,wn,1,Violate
948,948,2,False,False,0,1,1,-13,13,0,0.0,0.0,26,False,False,2,False,True,True,6.5,-6.5,e,we,0,No-violate
949,949,3,False,False,0,1,2,-21,19,-12,-4.0,-10.0,40,False,False,3,True,True,True,6.333333333333333,-10.333333333333334,n,wn,1,Violate
950,950,14,False,False,0,6,8,-27,14,-90,-6.428571428571429,-2.0,41,True,False,13,True,True,True,2.7142857142857144,-9.142857142857142,n,wn,1,Violate
951,951,8,False,False,0,2,6,-24,24,-59,-7.375,-11.0,48,True,False,7,True,True,True,4.125,-11.5,n,wn,1,Violate
952,952,7,False,True,1,4,2,-12,14,12,1.7142857142857142,4.0,26,True,False,6,True,False,True,5.142857142857143,-3.4285714285714284,p,wp,0,No-violate
953,953,14,False,False,0,10,4,-6,23,130,9.285714285714286,11.5,29,True,False,11,True,True,True,10.357142857142858,-1.0714285714285714,p,wp,0,No-violate
954,954,9,False,False,0,4,5,-22,15,-46,-5.111111111111111,-11.0,37,True,False,8,True,True,True,4.0,-9.11111111111111,n,wn,1,Violate
955,955,1,False,False,0,1,0,2,2,2,2.0,2.0,0,False,True,1,True,False,True,2.0,0.0,p,wp,0,No-violate
956,956,3,False,False,0,1,2,-22,7,-26,-8.666666666666666,-11.0,29,False,False,3,True,True,True,2.3333333333333335,-11.0,n,wn,1,Violate
957,957,12,False,False,0,3,9,-27,14,-139,-11.583333333333334,-16.5,41,True,False,11,True,True,True,2.9166666666666665,-14.5,n,wn,1,Violate
958,958,6,False,False,0,3,3,-23,18,17,2.8333333333333335,5.5,41,False,False,6,True,True,True,7.666666666666667,-4.833333333333333,e,wp,0,No-violate
959,959,1,False,False,0,0,1,-31,-31,-31,-31.0,-31.0,0,False,True,1,False,True,True,0.0,-31.0,n,wn,1,Violate
960,960,3,False,False,0,0,3,-12,-11,-34,-11.333333333333334,-11.0,1,True,True,2,True,True,True,0.0,-11.333333333333334,n,wn,1,Violate
961,961,3,False,False,0,1,2,-22,13,-21,-7.0,-12.0,35,False,False,3,True,True,True,4.333333333333333,-11.333333333333334,n,wn,1,Violate
962,962,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
963,963,7,False,True,1,4,2,-14,29,47,6.714285714285714,4.0,43,False,False,7,True,True,True,9.571428571428571,-2.857142857142857,p,wp,0,No-violate
964,964,5,False,False,0,3,2,-18,31,47,9.4,18.0,49,False,False,5,True,True,True,15.4,-6.0,p,wp,0,No-violate
965,965,4,False,False,0,2,2,-5,10,5,1.25,0.0,15,False,True,4,True,True,True,3.25,-2.0,e,wp,0,No-violate
966,966,4,False,False,0,0,4,-20,-15,-69,-17.25,-17.0,5,False,False,4,True,True,True,0.0,-17.25,n,wn,1,Violate
967,967,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
968,968,13,False,False,0,11,2,-11,24,108,8.307692307692308,10.0,35,True,False,10,True,True,True,9.384615384615385,-1.0769230769230769,p,wp,0,No-violate
969,969,13,False,True,1,8,4,-12,28,81,6.230769230769231,1.0,40,True,False,10,True,True,True,8.461538461538462,-2.230769230769231,p,wp,0,No-violate
970,970,12,False,False,0,7,5,-25,25,37,3.0833333333333335,4.0,50,True,False,10,True,True,True,9.25,-6.166666666666667,p,wp,0,No-violate
971,971,3,False,False,0,1,2,-5,10,2,0.6666666666666666,-3.0,15,False,False,3,True,True,True,3.3333333333333335,-2.6666666666666665,n,wp,0,No-violate
972,972,11,False,False,0,6,5,-16,31,41,3.727272727272727,2.0,47,True,False,9,True,True,True,9.090909090909092,-5.363636363636363,p,wp,0,No-violate
973,973,2,False,False,0,1,1,-6,8,2,1.0,1.0,14,False,True,2,True,False,True,4.0,-3.0,e,wp,0,No-violate
974,974,11,False,False,0,4,7,-15,20,-7,-0.6363636363636364,-4.0,35,True,False,9,True,True,True,4.818181818181818,-5.454545454545454,n,wn,1,Violate
975,975,1,False,False,0,1,0,2,2,2,2.0,2.0,0,False,True,1,True,False,True,2.0,0.0,p,wp,0,No-violate
976,976,11,False,False,0,6,5,-26,21,-47,-4.2727272727272725,2.0,47,False,False,11,True,True,True,5.2727272727272725,-9.545454545454545,p,wn,1,Violate
977,977,4,False,False,0,4,0,10,21,56,14.0,12.5,11,False,False,4,True,True,True,14.0,0.0,p,wp,0,No-violate
978,978,14,False,True,1,7,6,-16,25,60,4.285714285714286,0.5,41,True,False,13,True,True,True,8.142857142857142,-3.857142857142857,p,wp,0,No-violate
979,979,2,False,False,0,1,1,-7,20,13,6.5,6.5,27,False,False,2,True,True,True,10.0,-3.5,e,wp,0,No-violate
980,980,13,False,False,0,10,3,-19,32,147,11.307692307692308,10.0,51,True,False,12,True,True,True,13.384615384615385,-2.076923076923077,p,wp,0,No-violate
981,981,6,False,False,0,3,3,-25,6,-39,-6.5,-1.5,31,True,False,5,True,True,True,2.0,-8.5,e,wn,1,Violate
982,982,10,False,False,0,8,2,-13,25,83,8.3,10.0,38,False,False,10,True,True,True,10.8,-2.5,p,wp,0,No-violate
983,983,14,False,True,2,8,4,-20,30,25,1.7857142857142858,3.5,50,True,False,13,True,True,True,5.857142857142857,-4.071428571428571,p,wp,0,No-violate
984,984,10,False,False,0,4,6,-28,32,4,0.4,-6.5,60,False,False,10,True,True,True,10.0,-9.6,n,wp,0,No-violate
985,985,9,False,False,0,7,2,-6,23,60,6.666666666666667,6.0,29,True,False,7,True,True,True,8.0,-1.3333333333333333,p,wp,0,No-violate
986,986,13,False,False,0,5,8,-26,15,-108,-8.307692307692308,-13.0,41,True,False,11,True,True,True,3.1538461538461537,-11.461538461538462,n,wn,1,Violate
987,987,5,False,True,1,0,4,-34,0,-87,-17.4,-17.0,34,False,False,5,True,True,True,0.0,-17.4,n,wn,1,Violate
988,988,6,False,False,0,2,4,-28,14,-58,-9.666666666666666,-16.5,42,True,False,5,True,True,True,4.666666666666667,-14.333333333333334,n,wn,1,Violate
989,989,4,False,False,0,0,4,-23,-3,-59,-14.75,-16.5,20,False,False,4,True,True,True,0.0,-14.75,n,wn,1,Violate
990,990,2,False,False,0,0,2,-23,-4,-27,-13.5,-13.5,19,False,True,2,True,True,True,0.0,-13.5,n,wn,1,Violate
991,991,11,False,False,0,7,4,-28,23,36,3.272727272727273,11.0,51,False,False,11,True,True,True,9.636363636363637,-6.363636363636363,p,wp,0,No-violate
992,992,7,False,False,0,4,3,-16,29,34,4.857142857142857,2.0,45,False,False,7,True,True,True,8.571428571428571,-3.7142857142857144,p,wp,0,No-violate
993,993,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
994,994,6,False,False,0,3,3,-22,19,-6,-1.0,-2.0,41,False,False,6,True,True,True,5.0,-6.0,e,wn,1,Violate
995,995,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
996,996,10,False,False,0,3,7,-22,9,-100,-10.0,-13.0,31,False,False,10,True,True,True,1.5,-11.5,n,wn,1,Violate
997,997,10,False,False,0,7,3,-24,21,49,4.9,8.0,45,False,False,10,True,True,True,9.1,-4.2,p,wp,0,No-violate
998,998,12,False,False,0,8,4,-17,32,72,6.0,2.0,49,True,False,10,True,True,True,10.5,-4.5,p,wp,0,No-violate
999,999,13,False,True,1,8,4,-11,27,74,5.6923076923076925,5.0,38,True,False,12,True,True,True,8.23076923076923,-2.5384615384615383,p,wp,0,No-violate
1000,1000,5,False,False,0,2,3,-29,10,-28,-5.6,-6.0,39,False,False,5,True,True,True,3.0,-8.6,n,wn,1,Violate
1001,1001,2,False,False,0,2,0,4,6,10,5.0,5.0,2,False,True,2,True,False,True,5.0,0.0,p,wp,0,No-violate
1002,1002,1,False,False,0,0,1,-1,-1,-1,-1.0,-1.0,0,False,True,1,False,True,True,0.0,-1.0,n,wn,1,Violate
1003,1003,1,False,False,0,1,0,6,6,6,6.0,6.0,0,False,True,1,True,False,True,6.0,0.0,p,wp,0,No-violate
1004,1004,4,False,False,0,2,2,-24,15,-9,-2.25,0.0,39,False,True,4,True,True,True,6.25,-8.5,e,wn,1,Violate
1005,1005,1,False,False,0,1,0,25,25,25,25.0,25.0,0,False,True,1,False,True,True,25.0,0.0,p,wp,0,No-violate
1006,1006,3,False,False,0,2,1,-23,10,-9,-3.0,4.0,33,False,False,3,True,True,True,4.666666666666667,-7.666666666666667,p,wn,1,Violate
1007,1007,13,False,True,1,5,7,-17,21,-6,-0.46153846153846156,-3.0,38,False,False,13,True,True,True,4.615384615384615,-5.076923076923077,n,wn,1,Violate
1008,1008,9,False,False,0,4,5,-27,23,-10,-1.1111111111111112,-7.0,50,True,False,8,True,True,True,6.777777777777778,-7.888888888888889,n,wn,1,Violate
1009,1009,11,False,False,0,4,7,-15,24,11,1.0,-4.0,39,True,False,10,True,True,True,6.363636363636363,-5.363636363636363,n,wp,0,No-violate
1010,1010,2,False,False,0,0,2,-15,-7,-22,-11.0,-11.0,8,False,True,2,False,True,True,0.0,-11.0,n,wn,1,Violate
1011,1011,14,False,True,1,1,12,-30,15,-181,-12.928571428571429,-13.0,45,True,False,13,True,True,True,1.0714285714285714,-14.0,n,wn,1,Violate
1012,1012,9,False,True,1,5,3,-8,17,45,5.0,6.0,25,False,False,9,True,True,True,7.111111111111111,-2.111111111111111,p,wp,0,No-violate
1013,1013,14,False,False,0,6,8,-30,29,-32,-2.2857142857142856,-3.5,59,True,False,12,True,True,True,8.642857142857142,-10.928571428571429,n,wn,1,Violate
1014,1014,6,False,True,1,3,2,-13,33,56,9.333333333333334,10.0,46,False,False,6,True,True,True,13.0,-3.6666666666666665,p,wp,0,No-violate
1015,1015,6,False,False,0,2,4,-23,9,-30,-5.0,-3.0,32,False,False,6,True,True,True,2.3333333333333335,-7.333333333333333,n,wn,1,Violate
1016,1016,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1017,1017,2,False,False,0,1,1,-17,5,-12,-6.0,-6.0,22,False,False,2,False,True,True,2.5,-8.5,e,wn,1,Violate
1018,1018,4,False,False,0,1,3,-17,3,-25,-6.25,-5.5,20,False,False,4,True,True,True,0.75,-7.0,n,wn,1,Violate
1019,1019,12,False,False,0,6,6,-23,18,-46,-3.8333333333333335,-3.0,41,True,False,11,True,True,True,4.583333333333333,-8.416666666666666,e,wn,1,Violate
1020,1020,13,False,False,0,4,9,-29,32,-79,-6.076923076923077,-15.0,61,True,False,10,True,True,True,7.153846153846154,-13.23076923076923,n,wn,1,Violate
1021,1021,7,False,False,0,4,3,-21,16,0,0.0,6.0,37,False,False,7,True,True,True,5.285714285714286,-5.285714285714286,p,we,0,No-violate
1022,1022,5,False,False,0,2,3,-15,8,-11,-2.2,-2.0,23,False,False,5,True,True,True,1.8,-4.0,n,wn,1,Violate
1023,1023,13,False,False,0,3,10,-17,19,-49,-3.769230769230769,-3.0,36,True,False,12,True,True,True,2.923076923076923,-6.6923076923076925,n,wn,1,Violate
1024,1024,13,False,False,0,11,2,-17,23,98,7.538461538461538,9.0,40,True,False,10,True,True,True,9.153846153846153,-1.6153846153846154,p,wp,0,No-violate
1025,1025,9,False,False,0,4,5,-9,13,-6,-0.6666666666666666,-2.0,22,True,False,8,True,True,True,3.0,-3.6666666666666665,n,wn,1,Violate
1026,1026,9,False,False,0,5,4,-20,20,18,2.0,1.0,40,True,False,8,True,True,True,7.888888888888889,-5.888888888888889,p,wp,0,No-violate
1027,1027,11,False,False,0,6,5,-21,23,13,1.1818181818181819,2.0,44,True,False,9,True,True,True,7.0,-5.818181818181818,p,wp,0,No-violate
1028,1028,7,False,False,0,3,4,-21,20,13,1.8571428571428572,-3.0,41,False,False,7,True,True,True,7.857142857142857,-6.0,n,wp,0,No-violate
1029,1029,9,False,False,0,5,4,-11,13,7,0.7777777777777778,4.0,24,False,False,9,True,True,True,4.222222222222222,-3.4444444444444446,p,wp,0,No-violate
1030,1030,14,False,False,0,5,9,-15,9,-40,-2.857142857142857,-2.5,24,True,False,11,True,True,True,2.2142857142857144,-5.071428571428571,n,wn,1,Violate
1031,1031,9,False,False,0,4,5,-13,9,-11,-1.2222222222222223,-1.0,22,True,False,8,True,True,True,2.6666666666666665,-3.888888888888889,n,wn,1,Violate
1032,1032,14,False,False,0,6,8,-23,16,-24,-1.7142857142857142,-3.0,39,True,False,11,True,True,True,4.642857142857143,-6.357142857142857,n,wn,1,Violate
1033,1033,13,False,False,0,6,7,-19,21,-32,-2.4615384615384617,-4.0,40,True,False,10,True,True,True,3.8461538461538463,-6.3076923076923075,n,wn,1,Violate
1034,1034,1,False,False,0,1,0,14,14,14,14.0,14.0,0,False,True,1,True,False,True,14.0,0.0,p,wp,0,No-violate
1035,1035,7,False,False,0,5,2,-25,31,74,10.571428571428571,17.0,56,True,False,6,True,True,True,15.714285714285714,-5.142857142857143,p,wp,0,No-violate
1036,1036,9,False,False,0,5,4,-24,15,-19,-2.111111111111111,1.0,39,True,False,7,True,True,True,5.222222222222222,-7.333333333333333,p,wn,1,Violate
1037,1037,7,False,False,0,3,4,-13,11,-9,-1.2857142857142858,-1.0,24,False,False,7,True,True,True,3.142857142857143,-4.428571428571429,n,wn,1,Violate
1038,1038,3,False,False,0,1,2,-10,5,-14,-4.666666666666667,-9.0,15,False,True,3,True,True,True,1.6666666666666667,-6.333333333333333,n,wn,1,Violate
1039,1039,11,False,False,0,7,4,-17,12,12,1.0909090909090908,7.0,29,True,False,9,True,True,True,5.454545454545454,-4.363636363636363,p,wp,0,No-violate
1040,1040,3,False,False,0,2,1,-7,12,13,4.333333333333333,8.0,19,False,False,3,True,True,True,6.666666666666667,-2.3333333333333335,p,wp,0,No-violate
1041,1041,11,False,False,0,6,5,-18,26,77,7.0,9.0,44,False,False,11,True,True,True,10.363636363636363,-3.3636363636363638,p,wp,0,No-violate
1042,1042,13,False,False,0,7,6,-16,19,16,1.2307692307692308,1.0,35,True,False,10,True,True,True,6.230769230769231,-5.0,p,wp,0,No-violate
1043,1043,1,False,False,0,1,0,10,10,10,10.0,10.0,0,False,True,1,True,False,True,10.0,0.0,p,wp,0,No-violate
1044,1044,13,False,False,0,8,5,-6,30,114,8.76923076923077,3.0,36,True,False,10,True,True,True,10.692307692307692,-1.9230769230769231,p,wp,0,No-violate
1045,1045,1,False,False,0,0,1,-5,-5,-5,-5.0,-5.0,0,False,True,1,False,True,True,0.0,-5.0,n,wn,1,Violate
1046,1046,13,False,False,0,7,6,-18,26,2,0.15384615384615385,1.0,44,False,False,13,True,True,True,5.230769230769231,-5.076923076923077,p,wp,0,No-violate
1047,1047,8,False,False,0,4,4,-19,26,26,3.25,2.0,45,False,False,8,True,True,True,9.375,-6.125,e,wp,0,No-violate
1048,1048,10,False,False,0,5,5,-23,19,-17,-1.7,0.0,42,True,False,8,True,True,True,5.9,-7.6,e,wn,1,Violate
1049,1049,13,False,True,1,7,5,-20,13,8,0.6153846153846154,3.0,33,True,False,11,True,True,True,5.076923076923077,-4.461538461538462,p,wp,0,No-violate
1050,1050,9,False,False,0,4,5,-16,20,-21,-2.3333333333333335,-6.0,36,False,False,9,True,True,True,4.222222222222222,-6.555555555555555,n,wn,1,Violate
1051,1051,8,False,True,1,4,3,-10,10,7,0.875,1.0,20,True,False,7,True,True,True,3.75,-2.875,p,wp,0,No-violate
1052,1052,8,False,False,0,3,5,-17,22,-19,-2.375,-10.0,39,True,False,6,True,True,True,6.125,-8.5,n,wn,1,Violate
1053,1053,7,False,False,0,5,2,-10,29,78,11.142857142857142,10.0,39,False,False,7,True,True,True,12.714285714285714,-1.5714285714285714,p,wp,0,No-violate
1054,1054,11,False,False,0,6,5,-26,16,-46,-4.181818181818182,1.0,42,True,False,9,True,True,True,3.272727272727273,-7.454545454545454,p,wn,1,Violate
1055,1055,6,False,False,0,3,3,-30,23,-6,-1.0,-2.0,53,True,False,5,True,True,True,8.666666666666666,-9.666666666666666,e,wn,1,Violate
1056,1056,5,False,False,0,4,1,-25,18,11,2.2,8.0,43,False,False,5,True,True,True,7.2,-5.0,p,wp,0,No-violate
1057,1057,10,False,False,0,2,8,-19,13,-92,-9.2,-11.5,32,True,False,9,True,True,True,1.5,-10.7,n,wn,1,Violate
