,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
738,"[9, 11, 1, 16, 7, -16, -11]","[1, 11, 9, 7, -16, 16, -11]","[11, 13, 3, 18, 9, -14, -9]","[18, 22, 2, 32, 14, -32, -22]","[0.1111111111111111, 0.09090909090909091, 1.0, 0.0625, 0.14285714285714285, -0.0625, -0.09090909090909091]","[9, 11, 1, 16, 7, -16, -11, 2]","[9, 11, 1, 16, -16, -11]","[0.5985647129120752, 0.7807365820592286, -0.13012276367653808, 1.236166254927112, 0.41639284376492186, -1.6785836514273413, -1.223153978559458]","[-0.13012276367653808, 0.7807365820592286, 0.5985647129120752, 0.41639284376492186, -1.6785836514273413, 1.236166254927112, -1.223153978559458]","[0.5985647129120752, 0.7807365820592286, -0.1301227636765381, 1.236166254927112, 0.41639284376492186, -1.6785836514273416, -1.223153978559458]","[0.5985647129120752, 0.7807365820592286, -0.13012276367653808, 1.236166254927112, 0.41639284376492186, -1.6785836514273413, -1.223153978559458]","[-0.19726480471911575, -0.255846473999338, 2.380328643610664, -0.33822694642465057, -0.10520789585019506, -0.7007010250960258, -0.7830814975213384]","[0.6450476770773296, 0.8397790512893536, -0.13387781977076652, 1.3266074868194138, 0.45031630286530555, -1.7890945005729708, -1.3022660650429108, -0.036512132664754504]","[0.6275476959236425, 0.7986970675391813, -0.05704979053851295, 1.2265704965780284, -1.5118194492705932, -1.083946020231746]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
739,"[-1, -14, -10, -22, 6, -7]","[-10, -14, 6, -1, -7, -22]","[1, -12, -8, -20, 8, -5]","[-2, -28, -20, -44, 12, -14]","[-1.0, -0.07142857142857142, -0.1, -0.045454545454545456, 0.16666666666666666, -0.14285714285714285]","[2, -1, -14, -10, -22, 6, -7]","[-1, -14, -22, 6, -7]","[0.7809984034708818, -0.6694272029750415, -0.2231424009916805, -1.5619968069417636, 1.5619968069417636, 0.11157120049584025]","[-0.2231424009916805, -0.6694272029750415, 1.5619968069417636, 0.7809984034708818, 0.11157120049584025, -1.5619968069417636]","[0.7809984034708818, -0.6694272029750415, -0.2231424009916805, -1.5619968069417636, 1.5619968069417636, 0.11157120049584025]","[0.7809984034708818, -0.6694272029750415, -0.2231424009916805, -1.5619968069417636, 1.5619968069417636, 0.11157120049584025]","[-2.156483233723368, 0.3429709465737993, 0.2660646641031172, 0.41288574881987383, 0.9838566338294831, 0.15070524039709413]","[0.9517816313522589, 0.6186580603789682, -0.8248774138386245, -0.3807126525409036, -1.713206936434066, 1.3959463926499798, -0.047589081567612976]","[0.6755830117016828, -0.6551107992258743, -1.473999298258217, 1.3921104483549829, 0.061416637427425674]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
740,"[12, 1, 13, -20, 19, -6]","[-6, 19, -20, 1, 12, 13]","[14, 3, 15, -18, 21, -4]","[24, 2, 26, -40, 38, -12]","[0.08333333333333333, 1.0, 0.07692307692307693, -0.05, 0.05263157894736842, -0.16666666666666666]","[12, 1, 13, -20, 2, 19, -6]","[12, 1, -20, 19, -6]","[0.6674724181751511, -0.16371964974107478, 0.7430353334402625, -1.750540870308415, 1.1964128250309312, -0.6926600565968548]","[-0.6926600565968547, 1.196412825030931, -1.7505408703084149, -0.16371964974107475, 0.667472418175151, 0.7430353334402624]","[0.667472418175151, -0.1637196497410748, 0.7430353334402624, -1.750540870308415, 1.1964128250309312, -0.6926600565968549]","[0.6674724181751511, -0.16371964974107478, 0.7430353334402625, -1.750540870308415, 1.1964128250309312, -0.6926600565968548]","[-0.21589129033015117, 2.176996807957941, -0.232624773534963, -0.5639477409902373, -0.29603586778477625, -0.8684971353178127]","[0.7341480668301308, -0.1631440148511402, 0.8157200742557009, -1.876156170788112, -0.0815720074255701, 1.3051521188091215, -0.7341480668301308]","[0.7898586994415142, -0.01462701295262063, -1.550463372977787, 1.3018041527832365, -0.5265724662943428]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
741,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
742,"[18, -21, -15, 7, -29, 7, -27, -15, -5, -20, -7, 12]","[-15, -20, -15, 18, 12, -21, -5, 7, 7, -29, -7, -27]","[20, -19, -13, 9, -27, 9, -25, -13, -3, -18, -5, 14]","[36, -42, -30, 14, -58, 14, -54, -30, -10, -40, -14, 24]","[0.05555555555555555, -0.047619047619047616, -0.06666666666666667, 0.14285714285714285, -0.034482758620689655, 0.14285714285714285, -0.037037037037037035, -0.06666666666666667, -0.2, -0.05, -0.14285714285714285, 0.08333333333333333]","[18, -21, -15, 7, -29, 7, -27, -15, 2, -5, -20, -7, 12]","[18, -21, -15, 7, -29, 7, -27, -15, -20, -7, 12]","[1.7123359662912276, -0.8644268382884974, -0.46800179143007825, 0.985556713717459, -1.3929935674330565, 0.985556713717459, -1.2608518851469166, -0.46800179143007825, 0.19270662000062047, -0.7983559971454276, 0.06056493771448074, 1.3159109194328085]","[-0.46800179143007825, -0.7983559971454276, -0.46800179143007825, 1.7123359662912276, 1.3159109194328085, -0.8644268382884974, 0.19270662000062047, 0.985556713717459, 0.985556713717459, -1.3929935674330565, 0.06056493771448074, -1.2608518851469166]","[1.7123359662912276, -0.8644268382884974, -0.46800179143007825, 0.985556713717459, -1.3929935674330565, 0.985556713717459, -1.2608518851469166, -0.46800179143007825, 0.19270662000062047, -0.7983559971454276, 0.06056493771448074, 1.3159109194328085]","[1.7123359662912276, -0.8644268382884974, -0.46800179143007825, 0.985556713717459, -1.3929935674330565, 0.985556713717459, -1.2608518851469166, -0.46800179143007825, 0.19270662000062047, -0.7983559971454276, 0.06056493771448074, 1.3159109194328085]","[0.7291980571530792, -0.2881830061802806, -0.47600720248797784, 1.5900589568966914, -0.15864907769221356, 1.5900589568966914, -0.18383623045378214, -0.47600720248797784, -1.7907765766418582, -0.3116610307187428, -1.2273039877187666, 1.0031083434351376]","[1.701925063531498, -0.9368394845127512, -0.530875707890559, 0.9576581397241456, -1.4781245200090074, 0.9576581397241456, -1.3428032611349434, -0.530875707890559, 0.6193549925389855, 0.1457305864797613, -0.8691788550757192, 0.01040932760569726, 1.2959612869093058]","[1.6590125988948194, -0.8122249182089221, -0.43203453096219263, 0.9619968889424821, -1.3191454345378948, 0.9619968889424821, -1.1924153054556517, -0.43203453096219263, -0.7488598536678005, 0.07488598536678004, 1.27882221164809]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
743,"[12, -14, 26, 24]","[12, -14, 24, 26]","[14, -12, 28, 26]","[24, -28, 52, 48]","[0.08333333333333333, -0.07142857142857142, 0.038461538461538464, 0.041666666666666664]","[12, -14, 26, 24, 2]","[-14, 26, 24]","[0.0, -1.6313850933592122, 0.878438127193422, 0.7529469661657903]","[0.0, -1.6313850933592122, 0.7529469661657903, 0.878438127193422]","[0.0, -1.6313850933592122, 0.878438127193422, 0.7529469661657903]","[0.0, -1.6313850933592122, 0.878438127193422, 0.7529469661657903]","[1.0523449106424723, -1.6474090157116503, 0.26957602075281556, 0.3254880843163624]","[0.1350858067395748, -1.6210296808748976, 1.0806864539165983, 0.9456006471770236, -0.5403432269582992]","[-1.4128209342043259, 0.7607497338023294, 0.6520712004019966]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
744,"[16, 7, -12, 1, -4, 8, 17, 14, -11, -8, -14]","[8, 1, -4, 16, -11, 7, -14, -8, 14, 17, -12]","[18, 9, -10, 3, -2, 10, 19, 16, -9, -6, -12]","[32, 14, -24, 2, -8, 16, 34, 28, -22, -16, -28]","[0.0625, 0.14285714285714285, -0.08333333333333333, 1.0, -0.25, 0.125, 0.058823529411764705, 0.07142857142857142, -0.09090909090909091, -0.125, -0.07142857142857142]","[16, 7, -12, 1, 2, -4, 8, 17, 14, -11, -8, -14]","[16, 7, -12, 1, -4, 17, 14, -11, -8, -14]","[1.3157258698694796, 0.5116711716159088, -1.1857776358082965, -0.024365293886471844, -0.471062348471789, 0.6010105825329722, 1.4050652807865431, 1.1370470480353527, -1.0964382248912332, -0.8284199921400428, -1.3644564576424234]","[0.6010105825329723, -0.024365293886471847, -0.47106234847178907, 1.3157258698694798, -1.0964382248912332, 0.5116711716159089, -1.3644564576424236, -0.8284199921400429, 1.137047048035353, 1.4050652807865434, -1.1857776358082968]","[1.3157258698694796, 0.5116711716159087, -1.1857776358082965, -0.024365293886471864, -0.47106234847178907, 0.6010105825329721, 1.4050652807865431, 1.1370470480353527, -1.0964382248912332, -0.8284199921400428, -1.3644564576424234]","[1.3157258698694796, 0.5116711716159088, -1.1857776358082965, -0.024365293886471844, -0.471062348471789, 0.6010105825329722, 1.4050652807865431, 1.1370470480353527, -1.0964382248912332, -0.8284199921400428, -1.3644564576424234]","[-0.044169569312879776, 0.21195213773118246, -0.5089830376521038, 2.9439170128678467, -1.0401984300397886, 0.155036202832502, -0.055887555909666944, -0.015711601863539537, -0.5331291918515442, -0.641786885749025, -0.4710390810529836]","[1.3683349098564703, 0.5286748515354545, -1.2439408271422459, -0.031098520678556136, 0.06219704135711229, -0.4975763308568983, 0.6219704135711229, 1.4616304718921387, 1.1817437857851334, -1.1506452651065773, -0.8707585789995721, -1.4305319512135826]","[1.3361532961580742, 0.5552844867150438, -1.0932163332202425, 0.03470528041969024, -0.39911072482643767, 1.4229164972072996, 1.162626894059623, -1.0064531321710168, -0.74616352902334, -1.2667427353186935]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
745,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
746,"[5, 10, 5, -10, -20, 4, -14, 23]","[5, -10, 5, 10, -14, 4, -20, 23]","[7, 12, 7, -8, -18, 6, -12, 25]","[10, 20, 10, -20, -40, 8, -28, 46]","[0.2, 0.1, 0.2, -0.1, -0.05, 0.25, -0.07142857142857142, 0.043478260869565216]","[5, 10, 5, -10, 2, -20, 4, -14, 23]","[5, 10, -10, -20, 4, -14, 23]","[0.35088827704284176, 0.730226954926995, 0.35088827704284176, -0.787127756609618, -1.5458051123779244, 0.2750205414660111, -1.0905986989169405, 1.7165075174257933]","[0.35088827704284176, -0.787127756609618, 0.35088827704284176, 0.730226954926995, -1.0905986989169405, 0.2750205414660111, -1.5458051123779244, 1.7165075174257933]","[0.35088827704284176, 0.730226954926995, 0.35088827704284176, -0.787127756609618, -1.5458051123779244, 0.2750205414660111, -1.0905986989169405, 1.7165075174257933]","[0.35088827704284176, 0.730226954926995, 0.35088827704284176, -0.787127756609618, -1.5458051123779244, 0.2750205414660111, -1.0905986989169405, 1.7165075174257933]","[1.003799162904055, 0.2225947388433765, 1.003799162904055, -1.3398141092779805, -0.9492118972476412, 1.394401374934394, -1.1166128452606436, -0.21895558779961571]","[0.357342322591048, 0.759352435505977, 0.357342322591048, -0.8486880161537389, 0.11613625484209059, -1.652708241983597, 0.2769403000080622, -1.170296106485682, 1.804578729084792]","[0.3784584540248663, 0.7364596943186588, -0.695545266856511, -1.4115477474440958, 0.3068582059661078, -0.9819462590915449, 1.6672629190825188]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
747,"[13, 16, -11]","[16, 13, -11]","[15, 18, -9]","[26, 32, -22]","[0.07692307692307693, 0.0625, -0.09090909090909091]","[13, 16, -11, 2]","[13, -11]","[0.5793241220216575, 0.827605888602368, -1.4069300106240255]","[0.827605888602368, 0.5793241220216575, -1.4069300106240255]","[0.5793241220216575, 0.827605888602368, -1.4069300106240255]","[0.5793241220216575, 0.827605888602368, -1.4069300106240255]","[0.799934586979284, 0.6100220591352813, -1.4099566461145654]","[0.7542472332656507, 1.0370899457402696, -1.5084944665313014, -0.282842712474619]","[1.0, -1.0]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
748,"[-18, 19, 16, -2, 21, 19, -1, -9, 22, 10, 8]","[21, 10, -1, -9, 19, 22, -2, 19, 16, 8, -18]","[-16, 21, 18, 0, 23, 21, 1, -7, 24, 12, 10]","[-36, 38, 32, -4, 42, 38, -2, -18, 44, 20, 16]","[-0.05555555555555555, 0.05263157894736842, 0.0625, -0.5, 0.047619047619047616, 0.05263157894736842, -1.0, -0.1111111111111111, 0.045454545454545456, 0.1, 0.125]","[-18, 19, 16, -2, 21, 19, 2, -1, -9, 22, 10, 8]","[-18, 19, 16, -2, 19, -1, -9, 22, 10, 8]","[-2.000012486226132, 0.8763305593358317, 0.6431135556416184, -0.7561884665236611, 1.0318085617986406, 0.8763305593358317, -0.6784494652922567, -1.3003614751434922, 1.109547563030045, 0.17667954825319185, 0.021201545790383004]","[1.0318085617986403, 0.17667954825319182, -0.6784494652922567, -1.300361475143492, 0.8763305593358316, 1.1095475630300449, -0.756188466523661, 0.8763305593358316, 0.6431135556416183, 0.021201545790383004, -2.0000124862261317]","[-2.000012486226132, 0.8763305593358317, 0.6431135556416184, -0.7561884665236611, 1.0318085617986406, 0.8763305593358317, -0.6784494652922567, -1.3003614751434922, 1.109547563030045, 0.17667954825319193, 0.021201545790383074]","[-2.000012486226132, 0.8763305593358317, 0.6431135556416184, -0.7561884665236611, 1.0318085617986406, 0.8763305593358317, -0.6784494652922567, -1.3003614751434922, 1.109547563030045, 0.17667954825319185, 0.021201545790383004]","[0.15826224557313281, 0.4888487135247496, 0.5190035602635795, -1.1998227038497256, 0.47353196597486774, 0.4888487135247496, -2.7276682719504413, -0.011498373104724477, 0.4669179158965097, 0.6335919778711333, 0.709984256276169]","[-2.033465455625378, 0.9462661031127998, 0.7046662469988935, -0.7449328896845445, 1.107332673855404, 0.9462661031127998, -0.4227997481993361, -0.6643996043132424, -1.3086658872836592, 1.187865959226706, 0.2214665347710808, 0.06039996402847658]","[-1.9132694787658069, 0.9879998128052938, 0.7527617621373667, -0.6586665418701959, 0.9879998128052938, -0.5802538583142202, -1.2075553267620258, 1.2232378634732208, 0.28228566080151246, 0.12546029368956108]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
749,"[14, -5, -15, 2, -13, -19, 15, -5, -1, -5, 1, 19, -26, 19]","[-19, 2, -15, -5, 14, -5, -5, 1, 15, -26, -1, 19, 19, -13]","[16, -3, -13, 4, -11, -17, 17, -3, 1, -3, 3, 21, -24, 21]","[28, -10, -30, 4, -26, -38, 30, -10, -2, -10, 2, 38, -52, 38]","[0.07142857142857142, -0.2, -0.06666666666666667, 0.5, -0.07692307692307693, -0.05263157894736842, 0.06666666666666667, -0.2, -1.0, -0.2, 1.0, 0.05263157894736842, -0.038461538461538464, 0.05263157894736842]","[14, -5, -15, 2, -13, -19, 15, -5, -1, -5, 1, 19, -26, 2, 19]","[14, -5, 2, -13, -19, 15, -5, -1, -5, 1, 19, -26, 19]","[1.120627950624968, -0.2658233743342947, -0.9955345979970645, 0.24497448222964416, -0.8495923532645105, -1.2874190874621725, 1.193599072991245, -0.2658233743342947, 0.026061115130813214, -0.2658233743342947, 0.17200335986336718, 1.485483562456353, -1.7982169440261113, 1.485483562456353]","[-1.2874190874621725, 0.24497448222964416, -0.9955345979970645, -0.2658233743342947, 1.120627950624968, -0.2658233743342947, -0.2658233743342947, 0.17200335986336718, 1.193599072991245, -1.7982169440261113, 0.026061115130813214, 1.485483562456353, 1.485483562456353, -0.8495923532645105]","[1.120627950624968, -0.2658233743342947, -0.9955345979970645, 0.24497448222964416, -0.8495923532645105, -1.2874190874621725, 1.193599072991245, -0.2658233743342947, 0.026061115130813203, -0.2658233743342947, 0.17200335986336718, 1.485483562456353, -1.7982169440261113, 1.485483562456353]","[1.120627950624968, -0.2658233743342947, -0.9955345979970645, 0.24497448222964416, -0.8495923532645105, -1.2874190874621725, 1.193599072991245, -0.2658233743342947, 0.026061115130813214, -0.2658233743342947, 0.17200335986336718, 1.485483562456353, -1.7982169440261113, 1.485483562456353]","[0.18830659296376479, -0.46737838085070743, -0.1452875165207912, 1.2235986568813524, -0.1700637368538617, -0.11138321501237897, 0.17680334780912493, -0.46737838085070743, -2.3999235668302044, -0.46737838085070743, 2.4314393981185383, 0.1428990463007127, -0.07715291060484741, 0.1428990463007127]","[1.1407755367002976, -0.2914756877912655, -1.0452921217341935, 0.23619581596878408, -0.8945288349456079, -1.3468186953113646, 1.2161571800945903, -0.2914756877912655, 0.010050885785905704, -0.2914756877912655, 0.1608141725744913, 1.5176837536717616, -1.8744901990714142, 0.23619581596878408, 1.5176837536717616]","[1.0467624666053108, -0.3432930670049675, 0.16883265590408236, -0.9285796074724529, -1.3675445128230672, 1.1199232841637463, -0.3432930670049675, -0.050649796771224706, -0.3432930670049675, 0.09567183834564667, 1.412566554397489, -1.8796702357321171, 1.412566554397489]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
750,"[-11, 17, 14, -15, -22]","[17, -11, -22, 14, -15]","[-9, 19, 16, -13, -20]","[-22, 34, 28, -30, -44]","[-0.09090909090909091, 0.058823529411764705, 0.07142857142857142, -0.06666666666666667, -0.045454545454545456]","[-11, 17, 14, -15, -22, 2]","[-11, 17, 14, -22]","[-0.47928783737242275, 1.2865094582101873, 1.0973168908263362, -0.7315445938842242, -1.172993917779877]","[1.2865094582101873, -0.47928783737242275, -1.172993917779877, 1.0973168908263362, -0.7315445938842242]","[-0.47928783737242275, 1.2865094582101873, 1.0973168908263362, -0.7315445938842242, -1.172993917779877]","[-0.47928783737242275, 1.2865094582101873, 1.0973168908263362, -0.7315445938842242, -1.172993917779877]","[-1.143868694135794, 1.0993103085051041, 1.2881493571968126, -0.7806873318034582, -0.4629036397626643]","[-0.5816145273694014, 1.334292151023921, 1.1290164354817793, -0.8553154814255904, -1.334292151023921, 0.30791357331321256]","[-0.6363636363636364, 1.0606060606060606, 0.8787878787878788, -1.303030303030303]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
751,"[11, -7, -22, -10, -19, 0, -2]","[-19, -2, -22, -10, -7, 0, 11]","[13, -5, -20, -8, -17, 2, 0]","[22, -14, -44, -20, -38, 0, -4]","[0.09090909090909091, -0.14285714285714285, -0.045454545454545456, -0.1, -0.05263157894736842, 'ZeroDivisionError', -0.5]","[11, -7, -22, -10, 2, -19, 0, -2]","[11, -7, -22, -10, -19, 0]","[1.70958486550716, 0.0, -1.4246540545892998, -0.28493081091786, -1.13972324367144, 0.66483855880834, 0.4748846848631]","[-1.13972324367144, 0.4748846848631, -1.4246540545892998, -0.28493081091786, 0.0, 0.66483855880834, 1.70958486550716]","[1.70958486550716, 0.0, -1.4246540545892998, -0.28493081091786, -1.13972324367144, 0.66483855880834, 0.4748846848631]","[1.70958486550716, 0.0, -1.4246540545892998, -0.28493081091786, -1.13972324367144, 0.66483855880834, 0.4748846848631]",error,"[1.640133195923125, -0.10934221306154165, -1.5672383872154305, -0.4009214478923194, 0.7653954914307917, -1.2756591523846528, 0.5710093348769397, 0.37662317832308795]","[1.6880720203019774, 0.07469345222575119, -1.2697886878377709, -0.1942029757869532, -1.0008922598250665, 0.7021184509220615]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
752,"[-6, 14, -8, 13, -17, -2, -8, 17, -18, 13, -4, 15]","[17, -8, -2, 13, -4, 15, -8, -6, -18, -17, 14, 13]","[-4, 16, -6, 15, -15, 0, -6, 19, -16, 15, -2, 17]","[-12, 28, -16, 26, -34, -4, -16, 34, -36, 26, -8, 30]","[-0.16666666666666666, 0.07142857142857142, -0.125, 0.07692307692307693, -0.058823529411764705, -0.5, -0.125, 0.058823529411764705, -0.05555555555555555, 0.07692307692307693, -0.25, 0.06666666666666667]","[-6, 14, -8, 13, -17, -2, -8, 17, -18, 2, 13, -4, 15]","[-6, 14, -8, 13, -17, -2, -8, 17, -18, 13, -4]","[-0.5453710851915744, 1.0705432413019795, -0.7069625178409298, 0.9897475249773018, -1.434123964763029, -0.22218821989286366, -0.7069625178409298, 1.3129303902760125, -1.5149196810877068, 0.9897475249773018, -0.383779652542219, 1.151338957626657]","[1.3129303902760125, -0.7069625178409298, -0.22218821989286366, 0.9897475249773018, -0.383779652542219, 1.151338957626657, -0.7069625178409298, -0.5453710851915744, -1.5149196810877068, -1.434123964763029, 1.0705432413019795, 0.9897475249773018]","[-0.5453710851915744, 1.0705432413019795, -0.7069625178409298, 0.9897475249773018, -1.434123964763029, -0.22218821989286366, -0.7069625178409298, 1.3129303902760125, -1.5149196810877068, 0.9897475249773018, -0.383779652542219, 1.151338957626657]","[-0.5453710851915744, 1.0705432413019795, -0.7069625178409298, 0.9897475249773018, -1.434123964763029, -0.22218821989286366, -0.7069625178409298, 1.3129303902760125, -1.5149196810877068, 0.9897475249773018, -0.383779652542219, 1.151338957626657]","[-0.5369062403258148, 0.8971316575881297, -0.2859496081908746, 0.9302248398476821, 0.11262857225873646, -2.5445592974053373, -0.2859496081908746, 0.8212120041691561, 0.13231144536735925, 0.9302248398476821, -1.0388195045956956, 0.8684508996298508]","[-0.5755005384103945, 1.105736989530084, -0.7436242912044424, 1.02167511313306, -1.5001811787776578, -0.23925303282229887, -0.7436242912044424, 1.3579226187211557, -1.5842430551746816, 0.09699447276579683, 1.02167511313306, -0.40737678561634666, 1.1897988659271077]","[-0.4499212706658476, 1.199790055108927, -0.6148924032433251, 1.1173044888201882, -1.3572624998419733, -0.11997900551089269, -0.6148924032433251, 1.447246753975143, -1.439748066130712, 1.1173044888201882, -0.2849501380883701]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
753,"[3, -4, 13, 23, 0, 1]","[3, -4, 23, 0, 13, 1]","[5, -2, 15, 25, 2, 3]","[6, -8, 26, 46, 0, 2]","[0.3333333333333333, -0.25, 0.07692307692307693, 0.043478260869565216, 'ZeroDivisionError', 1.0]","[3, -4, 13, 23, 0, 1, 2]","[3, -4, 13, 0, 1]","[-0.3260356002009983, -1.0867853340033276, 0.7607497338023294, 1.847535067805657, -0.6520712004019966, -0.5433926670016638]","[-0.3260356002009983, -1.0867853340033276, 1.847535067805657, -0.6520712004019966, 0.7607497338023294, -0.5433926670016638]","[-0.3260356002009983, -1.0867853340033276, 0.7607497338023294, 1.847535067805657, -0.6520712004019966, -0.5433926670016638]","[-0.3260356002009983, -1.0867853340033276, 0.7607497338023294, 1.847535067805657, -0.6520712004019966, -0.5433926670016638]",error,"[-0.2813089417366355, -1.0921405973304672, 0.8770219948259812, 2.0353529313885974, -0.6288082227054205, -0.5129751290491589, -0.39714203539289716]","[0.07044699536763468, -1.1623754235659725, 1.8316218795585022, -0.45790546988962555, -0.2817879814705388]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
754,"[-4, 4, 4, -16, -13, -11, -19, 13]","[4, -16, -4, 4, -13, -19, -11, 13]","[-2, 6, 6, -14, -11, -9, -17, 15]","[-8, 8, 8, -32, -26, -22, -38, 26]","[-0.25, 0.25, 0.25, -0.0625, -0.07692307692307693, -0.09090909090909091, -0.05263157894736842, 0.07692307692307693]","[-4, 4, 4, -16, -13, -11, 2, -19, 13]","[4, 4, -16, -13, -11, -19, 13]","[0.11762264143238674, 0.8704075465996619, 0.8704075465996619, -1.011554716318526, -0.7292603768807978, -0.541064150588979, -1.293849055756254, 1.7172905649128465]","[0.8704075465996619, -1.011554716318526, 0.11762264143238674, 0.8704075465996619, -0.7292603768807978, -1.293849055756254, -0.541064150588979, 1.7172905649128465]","[0.11762264143238674, 0.8704075465996619, 0.8704075465996619, -1.011554716318526, -0.7292603768807978, -0.541064150588979, -1.293849055756254, 1.7172905649128465]","[0.11762264143238674, 0.8704075465996619, 0.8704075465996619, -1.011554716318526, -0.7292603768807978, -0.541064150588979, -1.293849055756254, 1.7172905649128465]","[-1.562019015174993, 1.4948304869436182, 1.4948304869436182, -0.4157004518805139, -0.5038788029031662, -0.5893850826827077, -0.35536789591764656, 0.43669027467179117]","[0.04325398698483404, 0.8218257527118465, 0.8218257527118465, -1.1246036616056847, -0.832639249458055, -0.6379963080263018, 0.6271828112800933, -1.4165680737533144, 1.6977189891547353]","[0.8307310445872748, 0.8307310445872748, -0.9314257166584595, -0.6671022024715993, -0.49088652634702595, -1.1957492308453197, 1.6237015871478553]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
755,"[-25, -10, 8, -2, -20]","[-25, 8, -2, -10, -20]","[-23, -8, 10, 0, -18]","[-50, -20, 16, -4, -40]","[-0.04, -0.1, 0.125, -0.5, -0.05]","[-25, 2, -10, 8, -2, -20]","[-10, 8, -2, -20]","[-1.2730478993283352, -0.01675063025432014, 1.490806092634498, 0.6532745799184879, -0.8542821429703301]","[-1.2730478993283352, 1.490806092634498, 0.6532745799184879, -0.01675063025432014, -0.8542821429703301]","[-1.2730478993283352, -0.016750630254320217, 1.490806092634498, 0.6532745799184878, -0.8542821429703301]","[-1.2730478993283352, -0.01675063025432014, 1.490806092634498, 0.6532745799184879, -0.8542821429703301]","[0.35131901593029924, 0.06256366037114923, 1.145396243717962, -1.8624720433565178, 0.30319312333710763]","[-1.4605888975372534, 0.836648009268912, -0.18434617153382812, 1.347145099670282, 0.4963166156679987, -1.0351746555361117]","[-0.38851434494290565, 1.3598002073001698, 0.38851434494290565, -1.3598002073001698]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
