,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1084,"[-14, -8]","[-14, -8]","[-12, -6]","[-28, -16]","[-0.125, -0.07142857142857142]","[-14, -8, 2]",[-8],"[-14, -8]","[-14, -8]","[-12, -6]","[-28, -16]","[-0.125, -0.07142857142857142]","[-14, -8, 2]",[-8],No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1085,"[-13, -7, 1, 2, 6, 8, 12, 13, 13, 15, 22, 22]","[-13, -7, 1, 2, 6, 8, 12, 13, 13, 15, 22, 22]","[-11, -5, 3, 4, 8, 10, 14, 15, 15, 17, 24, 24]","[-26, -14, 2, 4, 12, 16, 24, 26, 26, 30, 44, 44]","[-0.14285714285714285, -0.07692307692307693, 0.045454545454545456, 0.045454545454545456, 0.06666666666666667, 0.07692307692307693, 0.07692307692307693, 0.08333333333333333, 0.125, 0.16666666666666666, 0.5, 1.0]","[-13, -7, 1, 2, 2, 6, 8, 12, 13, 13, 15, 22, 22]","[-13, -7, 1, 2, 8, 12, 13, 13, 15, 22, 22]","[-13, -7, 1, 2, 6, 8, 12, 13, 13, 15, 22, 22]","[-13, -7, 1, 2, 6, 8, 12, 13, 13, 15, 22, 22]","[-11, -5, 3, 4, 8, 10, 14, 15, 15, 17, 24, 24]","[-26, -14, 2, 4, 12, 16, 24, 26, 26, 30, 44, 44]","[-0.14285714285714285, -0.07692307692307693, 0.045454545454545456, 0.045454545454545456, 0.06666666666666667, 0.07692307692307693, 0.07692307692307693, 0.08333333333333333, 0.125, 0.16666666666666666, 0.5, 1.0]","[-13, -7, 1, 2, 2, 6, 8, 12, 13, 13, 15, 22, 22]","[-13, -7, 1, 2, 8, 12, 13, 13, 15, 22, 22]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1086,"[-29, -21, -3]","[-29, -21, -3]","[-27, -19, -1]","[-58, -42, -6]","[-0.3333333333333333, -0.047619047619047616, -0.034482758620689655]","[-29, -21, -3, 2]","[-21, -3]","[-29, -21, -3]","[-29, -21, -3]","[-27, -19, -1]","[-58, -42, -6]","[-0.3333333333333333, -0.047619047619047616, -0.034482758620689655]","[-29, -21, -3, 2]","[-21, -3]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1087,"[-6, 16]","[-6, 16]","[-4, 18]","[-12, 32]","[-0.16666666666666666, 0.0625]","[-6, 2, 16]",[-6],"[-6, 16]","[-6, 16]","[-4, 18]","[-12, 32]","[-0.16666666666666666, 0.0625]","[-6, 2, 16]",[-6],No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1088,"[-21, -20, -19, -18, -17, 4, 5, 14, 15]","[-21, -20, -19, -18, -17, 4, 5, 14, 15]","[-19, -18, -17, -16, -15, 6, 7, 16, 17]","[-42, -40, -38, -36, -34, 8, 10, 28, 30]","[-0.058823529411764705, -0.05555555555555555, -0.05263157894736842, -0.05, -0.047619047619047616, 0.06666666666666667, 0.07142857142857142, 0.2, 0.25]","[-21, -20, -19, -18, -17, 2, 4, 5, 14, 15]","[-21, -20, -19, -18, -17, 5, 14, 15]","[-21, -20, -19, -18, -17, 4, 5, 14, 15]","[-21, -20, -19, -18, -17, 4, 5, 14, 15]","[-19, -18, -17, -16, -15, 6, 7, 16, 17]","[-42, -40, -38, -36, -34, 8, 10, 28, 30]","[-0.058823529411764705, -0.05555555555555555, -0.05263157894736842, -0.05, -0.047619047619047616, 0.06666666666666667, 0.07142857142857142, 0.2, 0.25]","[-21, -20, -19, -18, -17, 2, 4, 5, 14, 15]","[-21, -20, -19, -18, -17, 5, 14, 15]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1089,"[-21, -19, -17, -7, -2, -1]","[-21, -19, -17, -7, -2, -1]","[-19, -17, -15, -5, 0, 1]","[-42, -38, -34, -14, -4, -2]","[-1.0, -0.5, -0.14285714285714285, -0.058823529411764705, -0.05263157894736842, -0.047619047619047616]","[-21, -19, -17, -7, -2, -1, 2]","[-21, -19, -7, -2, -1]","[-21, -19, -17, -7, -2, -1]","[-21, -19, -17, -7, -2, -1]","[-19, -17, -15, -5, 0, 1]","[-42, -38, -34, -14, -4, -2]","[-1.0, -0.5, -0.14285714285714285, -0.058823529411764705, -0.05263157894736842, -0.047619047619047616]","[-21, -19, -17, -7, -2, -1, 2]","[-21, -19, -7, -2, -1]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1090,"[-30, -3, 11, 11]","[-30, -3, 11, 11]","[-28, -1, 13, 13]","[-60, -6, 22, 22]","[-0.3333333333333333, -0.03333333333333333, 0.09090909090909091, 0.09090909090909091]","[-30, -3, 2, 11, 11]","[-30, -3, 11]","[-30, -3, 11, 11]","[-30, -3, 11, 11]","[-28, -1, 13, 13]","[-60, -6, 22, 22]","[-0.3333333333333333, -0.03333333333333333, 0.09090909090909091, 0.09090909090909091]","[-30, -3, 2, 11, 11]","[-30, -3, 11]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1091,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1092,"[-22, -14, -12, -11, -1, -1, 3, 5, 10, 10, 17, 18, 22]","[-22, -14, -12, -11, -1, -1, 3, 5, 10, 10, 17, 18, 22]","[-20, -12, -10, -9, 1, 1, 5, 7, 12, 12, 19, 20, 24]","[-44, -28, -24, -22, -2, -2, 6, 10, 20, 20, 34, 36, 44]","[-1.0, -1.0, -0.09090909090909091, -0.08333333333333333, -0.07142857142857142, -0.045454545454545456, 0.045454545454545456, 0.05555555555555555, 0.058823529411764705, 0.1, 0.1, 0.2, 0.3333333333333333]","[-22, -14, -12, -11, -1, -1, 2, 3, 5, 10, 10, 17, 18, 22]","[-22, -14, -11, -1, -1, 3, 5, 10, 10, 17, 18, 22]","[-22, -14, -12, -11, -1, -1, 3, 5, 10, 10, 17, 18, 22]","[-22, -14, -12, -11, -1, -1, 3, 5, 10, 10, 17, 18, 22]","[-20, -12, -10, -9, 1, 1, 5, 7, 12, 12, 19, 20, 24]","[-44, -28, -24, -22, -2, -2, 6, 10, 20, 20, 34, 36, 44]","[-1.0, -1.0, -0.09090909090909091, -0.08333333333333333, -0.07142857142857142, -0.045454545454545456, 0.045454545454545456, 0.05555555555555555, 0.058823529411764705, 0.1, 0.1, 0.2, 0.3333333333333333]","[-22, -14, -12, -11, -1, -1, 2, 3, 5, 10, 10, 17, 18, 22]","[-22, -14, -11, -1, -1, 3, 5, 10, 10, 17, 18, 22]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1093,"[-26, -23, -23, -20, -17, -15, -2, 5, 27]","[-26, -23, -23, -20, -17, -15, -2, 5, 27]","[-24, -21, -21, -18, -15, -13, 0, 7, 29]","[-52, -46, -46, -40, -34, -30, -4, 10, 54]","[-0.5, -0.06666666666666667, -0.058823529411764705, -0.05, -0.043478260869565216, -0.043478260869565216, -0.038461538461538464, 0.037037037037037035, 0.2]","[-26, -23, -23, -20, -17, -15, -2, 2, 5, 27]","[-23, -23, -20, -17, -15, -2, 5, 27]","[-26, -23, -23, -20, -17, -15, -2, 5, 27]","[-26, -23, -23, -20, -17, -15, -2, 5, 27]","[-24, -21, -21, -18, -15, -13, 0, 7, 29]","[-52, -46, -46, -40, -34, -30, -4, 10, 54]","[-0.5, -0.06666666666666667, -0.058823529411764705, -0.05, -0.043478260869565216, -0.043478260869565216, -0.038461538461538464, 0.037037037037037035, 0.2]","[-26, -23, -23, -20, -17, -15, -2, 2, 5, 27]","[-23, -23, -20, -17, -15, -2, 5, 27]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1094,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1095,[9],[9],[11],[18],[0.1111111111111111],"[2, 9]",[],[9],[9],[11],[18],[0.1111111111111111],"[2, 9]",[],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1096,[-17],[-17],[-15],[-34],[-0.058823529411764705],"[-17, 2]",[],[-17],[-17],[-15],[-34],[-0.058823529411764705],"[-17, 2]",[],No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1097,"[-18, -1, 9]","[-18, -1, 9]","[-16, 1, 11]","[-36, -2, 18]","[-1.0, -0.05555555555555555, 0.1111111111111111]","[-18, -1, 2, 9]","[-1, 9]","[-18, -1, 9]","[-18, -1, 9]","[-16, 1, 11]","[-36, -2, 18]","[-1.0, -0.05555555555555555, 0.1111111111111111]","[-18, -1, 2, 9]","[-1, 9]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1098,"[5, 14]","[5, 14]","[7, 16]","[10, 28]","[0.07142857142857142, 0.2]","[2, 5, 14]",[5],"[5, 14]","[5, 14]","[7, 16]","[10, 28]","[0.07142857142857142, 0.2]","[2, 5, 14]",[5],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1099,"[-33, -31, -7, 2, 3, 7, 10, 11, 15]","[-33, -31, -7, 2, 3, 7, 10, 11, 15]","[-31, -29, -5, 4, 5, 9, 12, 13, 17]","[-66, -62, -14, 4, 6, 14, 20, 22, 30]","[-0.14285714285714285, -0.03225806451612903, -0.030303030303030304, 0.06666666666666667, 0.09090909090909091, 0.1, 0.14285714285714285, 0.3333333333333333, 0.5]","[-33, -31, -7, 2, 2, 3, 7, 10, 11, 15]","[-31, -7, 2, 3, 7, 10, 11, 15]","[-33, -31, -7, 2, 3, 7, 10, 11, 15]","[-33, -31, -7, 2, 3, 7, 10, 11, 15]","[-31, -29, -5, 4, 5, 9, 12, 13, 17]","[-66, -62, -14, 4, 6, 14, 20, 22, 30]","[-0.14285714285714285, -0.03225806451612903, -0.030303030303030304, 0.06666666666666667, 0.09090909090909091, 0.1, 0.14285714285714285, 0.3333333333333333, 0.5]","[-33, -31, -7, 2, 2, 3, 7, 10, 11, 15]","[-31, -7, 2, 3, 7, 10, 11, 15]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1100,"[-30, -20, -10, -8, -3, 13]","[-30, -20, -10, -8, -3, 13]","[-28, -18, -8, -6, -1, 15]","[-60, -40, -20, -16, -6, 26]","[-0.3333333333333333, -0.125, -0.1, -0.05, -0.03333333333333333, 0.07692307692307693]","[-30, -20, -10, -8, -3, 2, 13]","[-30, -20, -10, -8, -3]","[-30, -20, -10, -8, -3, 13]","[-30, -20, -10, -8, -3, 13]","[-28, -18, -8, -6, -1, 15]","[-60, -40, -20, -16, -6, 26]","[-0.3333333333333333, -0.125, -0.1, -0.05, -0.03333333333333333, 0.07692307692307693]","[-30, -20, -10, -8, -3, 2, 13]","[-30, -20, -10, -8, -3]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1101,"[10, 11, 20]","[10, 11, 20]","[12, 13, 22]","[20, 22, 40]","[0.05, 0.09090909090909091, 0.1]","[2, 10, 11, 20]","[10, 20]","[10, 11, 20]","[10, 11, 20]","[12, 13, 22]","[20, 22, 40]","[0.05, 0.09090909090909091, 0.1]","[2, 10, 11, 20]","[10, 20]",No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1102,"[-14, -12, -2, -1, 3, 4, 12, 17, 19, 23]","[-14, -12, -2, -1, 3, 4, 12, 17, 19, 23]","[-12, -10, 0, 1, 5, 6, 14, 19, 21, 25]","[-28, -24, -4, -2, 6, 8, 24, 34, 38, 46]","[-1.0, -0.5, -0.08333333333333333, -0.07142857142857142, 0.043478260869565216, 0.05263157894736842, 0.058823529411764705, 0.08333333333333333, 0.25, 0.3333333333333333]","[-14, -12, -2, -1, 2, 3, 4, 12, 17, 19, 23]","[-14, -2, -1, 3, 4, 12, 17, 19, 23]","[-14, -12, -2, -1, 3, 4, 12, 17, 19, 23]","[-14, -12, -2, -1, 3, 4, 12, 17, 19, 23]","[-12, -10, 0, 1, 5, 6, 14, 19, 21, 25]","[-28, -24, -4, -2, 6, 8, 24, 34, 38, 46]","[-1.0, -0.5, -0.08333333333333333, -0.07142857142857142, 0.043478260869565216, 0.05263157894736842, 0.058823529411764705, 0.08333333333333333, 0.25, 0.3333333333333333]","[-14, -12, -2, -1, 2, 3, 4, 12, 17, 19, 23]","[-14, -2, -1, 3, 4, 12, 17, 19, 23]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1103,"[-21, -7, 12]","[-21, -7, 12]","[-19, -5, 14]","[-42, -14, 24]","[-0.14285714285714285, -0.047619047619047616, 0.08333333333333333]","[-21, -7, 2, 12]","[-21, 12]","[-21, -7, 12]","[-21, -7, 12]","[-19, -5, 14]","[-42, -14, 24]","[-0.14285714285714285, -0.047619047619047616, 0.08333333333333333]","[-21, -7, 2, 12]","[-21, 12]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1104,"[-33, -31, -23, -13, -4, -3, -2, 21, 22]","[-33, -31, -23, -13, -4, -3, -2, 21, 22]","[-31, -29, -21, -11, -2, -1, 0, 23, 24]","[-66, -62, -46, -26, -8, -6, -4, 42, 44]","[-0.5, -0.3333333333333333, -0.25, -0.07692307692307693, -0.043478260869565216, -0.03225806451612903, -0.030303030303030304, 0.045454545454545456, 0.047619047619047616]","[-33, -31, -23, -13, -4, -3, -2, 2, 21, 22]","[-33, -31, -23, -4, -3, -2, 21, 22]","[-33, -31, -23, -13, -4, -3, -2, 21, 22]","[-33, -31, -23, -13, -4, -3, -2, 21, 22]","[-31, -29, -21, -11, -2, -1, 0, 23, 24]","[-66, -62, -46, -26, -8, -6, -4, 42, 44]","[-0.5, -0.3333333333333333, -0.25, -0.07692307692307693, -0.043478260869565216, -0.03225806451612903, -0.030303030303030304, 0.045454545454545456, 0.047619047619047616]","[-33, -31, -23, -13, -4, -3, -2, 2, 21, 22]","[-33, -31, -23, -4, -3, -2, 21, 22]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1105,"[-17, -14, -11, -10, -7, -6, -1, 5, 7, 13, 13, 14]","[-17, -14, -11, -10, -7, -6, -1, 5, 7, 13, 13, 14]","[-15, -12, -9, -8, -5, -4, 1, 7, 9, 15, 15, 16]","[-34, -28, -22, -20, -14, -12, -2, 10, 14, 26, 26, 28]","[-1.0, -0.16666666666666666, -0.14285714285714285, -0.1, -0.09090909090909091, -0.07142857142857142, -0.058823529411764705, 0.07142857142857142, 0.07692307692307693, 0.07692307692307693, 0.14285714285714285, 0.2]","[-17, -14, -11, -10, -7, -6, -1, 2, 5, 7, 13, 13, 14]","[-17, -14, -11, -10, -7, -6, -1, 5, 7, 13, 14]","[-17, -14, -11, -10, -7, -6, -1, 5, 7, 13, 13, 14]","[-17, -14, -11, -10, -7, -6, -1, 5, 7, 13, 13, 14]","[-15, -12, -9, -8, -5, -4, 1, 7, 9, 15, 15, 16]","[-34, -28, -22, -20, -14, -12, -2, 10, 14, 26, 26, 28]","[-1.0, -0.16666666666666666, -0.14285714285714285, -0.1, -0.09090909090909091, -0.07142857142857142, -0.058823529411764705, 0.07142857142857142, 0.07692307692307693, 0.07692307692307693, 0.14285714285714285, 0.2]","[-17, -14, -11, -10, -7, -6, -1, 2, 5, 7, 13, 13, 14]","[-17, -14, -11, -10, -7, -6, -1, 5, 7, 13, 14]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1106,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1107,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1108,"[-16, -13, -11, -9, 0, 7, 13, 17, 20, 20, 26]","[-16, -13, -11, -9, 0, 7, 13, 17, 20, 20, 26]","[-14, -11, -9, -7, 2, 9, 15, 19, 22, 22, 28]","[-32, -26, -22, -18, 0, 14, 26, 34, 40, 40, 52]","[-0.1111111111111111, 0.038461538461538464, -0.09090909090909091, -0.0625, -0.07692307692307693, 0.07692307692307693, 0.05, 0.05, 'ZeroDivisionError', 0.058823529411764705, 0.14285714285714285]","[-16, -13, -11, -9, 0, 2, 7, 13, 17, 20, 20, 26]","[-16, -13, -11, -9, 0, 7, 13, 17, 20, 26]","[-16, -13, -11, -9, 0, 7, 13, 17, 20, 20, 26]","[-16, -13, -11, -9, 0, 7, 13, 17, 20, 20, 26]","[-14, -11, -9, -7, 2, 9, 15, 19, 22, 22, 28]","[-32, -26, -22, -18, 0, 14, 26, 34, 40, 40, 52]",error,"[-16, -13, -11, -9, 0, 2, 7, 13, 17, 20, 20, 26]","[-16, -13, -11, -9, 0, 7, 13, 17, 20, 26]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1109,"[-19, -17, -15, -10, -4, 16, 24]","[-19, -17, -15, -10, -4, 16, 24]","[-17, -15, -13, -8, -2, 18, 26]","[-38, -34, -30, -20, -8, 32, 48]","[-0.25, -0.1, -0.06666666666666667, -0.058823529411764705, -0.05263157894736842, 0.041666666666666664, 0.0625]","[-19, -17, -15, -10, -4, 2, 16, 24]","[-19, -17, -10, -4, 16, 24]","[-19, -17, -15, -10, -4, 16, 24]","[-19, -17, -15, -10, -4, 16, 24]","[-17, -15, -13, -8, -2, 18, 26]","[-38, -34, -30, -20, -8, 32, 48]","[-0.25, -0.1, -0.06666666666666667, -0.058823529411764705, -0.05263157894736842, 0.041666666666666664, 0.0625]","[-19, -17, -15, -10, -4, 2, 16, 24]","[-19, -17, -10, -4, 16, 24]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1110,"[-21, -17, -13, -5, 0]","[-21, -17, -13, -5, 0]","[-19, -15, -11, -3, 2]","[-42, -34, -26, -10, 0]","['ZeroDivisionError', -0.07692307692307693, -0.047619047619047616, -0.058823529411764705, -0.2]","[-21, -17, -13, -5, 0, 2]","[-17, -13, -5, 0]","[-21, -17, -13, -5, 0]","[-21, -17, -13, -5, 0]","[-19, -15, -11, -3, 2]","[-42, -34, -26, -10, 0]",error,"[-21, -17, -13, -5, 0, 2]","[-17, -13, -5, 0]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1111,"[-21, -10, -9, -9, 6, 7, 7, 10, 14]","[-21, -10, -9, -9, 6, 7, 7, 10, 14]","[-19, -8, -7, -7, 8, 9, 9, 12, 16]","[-42, -20, -18, -18, 12, 14, 14, 20, 28]","[-0.1111111111111111, -0.1111111111111111, -0.1, -0.047619047619047616, 0.07142857142857142, 0.1, 0.14285714285714285, 0.14285714285714285, 0.16666666666666666]","[-21, -10, -9, -9, 2, 6, 7, 7, 10, 14]","[-21, -10, -9, -9, 6, 7, 7, 14]","[-21, -10, -9, -9, 6, 7, 7, 10, 14]","[-21, -10, -9, -9, 6, 7, 7, 10, 14]","[-19, -8, -7, -7, 8, 9, 9, 12, 16]","[-42, -20, -18, -18, 12, 14, 14, 20, 28]","[-0.1111111111111111, -0.1111111111111111, -0.1, -0.047619047619047616, 0.07142857142857142, 0.1, 0.14285714285714285, 0.14285714285714285, 0.16666666666666666]","[-21, -10, -9, -9, 2, 6, 7, 7, 10, 14]","[-21, -10, -9, -9, 6, 7, 7, 14]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1112,"[-7, -3, 6, 10, 18]","[-7, -3, 6, 10, 18]","[-5, -1, 8, 12, 20]","[-14, -6, 12, 20, 36]","[-0.3333333333333333, -0.14285714285714285, 0.05555555555555555, 0.1, 0.16666666666666666]","[-7, -3, 2, 6, 10, 18]","[-7, -3, 6, 10]","[-7, -3, 6, 10, 18]","[-7, -3, 6, 10, 18]","[-5, -1, 8, 12, 20]","[-14, -6, 12, 20, 36]","[-0.3333333333333333, -0.14285714285714285, 0.05555555555555555, 0.1, 0.16666666666666666]","[-7, -3, 2, 6, 10, 18]","[-7, -3, 6, 10]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1113,"[-26, -21, -12, -9, 9, 12, 19, 24, 24]","[-26, -21, -12, -9, 9, 12, 19, 24, 24]","[-24, -19, -10, -7, 11, 14, 21, 26, 26]","[-52, -42, -24, -18, 18, 24, 38, 48, 48]","[-0.1111111111111111, -0.08333333333333333, -0.047619047619047616, -0.038461538461538464, 0.041666666666666664, 0.041666666666666664, 0.05263157894736842, 0.08333333333333333, 0.1111111111111111]","[-26, -21, -12, -9, 2, 9, 12, 19, 24, 24]","[-26, -12, -9, 9, 12, 19, 24, 24]","[-26, -21, -12, -9, 9, 12, 19, 24, 24]","[-26, -21, -12, -9, 9, 12, 19, 24, 24]","[-24, -19, -10, -7, 11, 14, 21, 26, 26]","[-52, -42, -24, -18, 18, 24, 38, 48, 48]","[-0.1111111111111111, -0.08333333333333333, -0.047619047619047616, -0.038461538461538464, 0.041666666666666664, 0.041666666666666664, 0.05263157894736842, 0.08333333333333333, 0.1111111111111111]","[-26, -21, -12, -9, 2, 9, 12, 19, 24, 24]","[-26, -12, -9, 9, 12, 19, 24, 24]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1114,"[-9, 12]","[-9, 12]","[-7, 14]","[-18, 24]","[-0.1111111111111111, 0.08333333333333333]","[-9, 2, 12]",[-9],"[-9, 12]","[-9, 12]","[-7, 14]","[-18, 24]","[-0.1111111111111111, 0.08333333333333333]","[-9, 2, 12]",[-9],No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1115,"[-15, -14, -12, -10, -6, -4, -3, 3, 6, 7, 16, 17, 19]","[-15, -14, -12, -10, -6, -4, -3, 3, 6, 7, 16, 17, 19]","[-13, -12, -10, -8, -4, -2, -1, 5, 8, 9, 18, 19, 21]","[-30, -28, -24, -20, -12, -8, -6, 6, 12, 14, 32, 34, 38]","[-0.3333333333333333, -0.25, -0.16666666666666666, -0.1, -0.08333333333333333, -0.07142857142857142, -0.06666666666666667, 0.05263157894736842, 0.058823529411764705, 0.0625, 0.14285714285714285, 0.16666666666666666, 0.3333333333333333]","[-15, -14, -12, -10, -6, -4, -3, 2, 3, 6, 7, 16, 17, 19]","[-15, -14, -12, -10, -6, -3, 3, 6, 7, 16, 17, 19]","[-15, -14, -12, -10, -6, -4, -3, 3, 6, 7, 16, 17, 19]","[-15, -14, -12, -10, -6, -4, -3, 3, 6, 7, 16, 17, 19]","[-13, -12, -10, -8, -4, -2, -1, 5, 8, 9, 18, 19, 21]","[-30, -28, -24, -20, -12, -8, -6, 6, 12, 14, 32, 34, 38]","[-0.3333333333333333, -0.25, -0.16666666666666666, -0.1, -0.08333333333333333, -0.07142857142857142, -0.06666666666666667, 0.05263157894736842, 0.058823529411764705, 0.0625, 0.14285714285714285, 0.16666666666666666, 0.3333333333333333]","[-15, -14, -12, -10, -6, -4, -3, 2, 3, 6, 7, 16, 17, 19]","[-15, -14, -12, -10, -6, -3, 3, 6, 7, 16, 17, 19]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1116,"[-15, -12, -10, -6, 11, 12, 15, 30]","[-15, -12, -10, -6, 11, 12, 15, 30]","[-13, -10, -8, -4, 13, 14, 17, 32]","[-30, -24, -20, -12, 22, 24, 30, 60]","[-0.16666666666666666, -0.1, -0.08333333333333333, -0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.08333333333333333, 0.09090909090909091]","[-15, -12, -10, -6, 2, 11, 12, 15, 30]","[-15, -12, -10, 11, 12, 15, 30]","[-15, -12, -10, -6, 11, 12, 15, 30]","[-15, -12, -10, -6, 11, 12, 15, 30]","[-13, -10, -8, -4, 13, 14, 17, 32]","[-30, -24, -20, -12, 22, 24, 30, 60]","[-0.16666666666666666, -0.1, -0.08333333333333333, -0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.08333333333333333, 0.09090909090909091]","[-15, -12, -10, -6, 2, 11, 12, 15, 30]","[-15, -12, -10, 11, 12, 15, 30]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1117,[25],[25],[27],[50],[0.04],"[2, 25]",[],[25],[25],[27],[50],[0.04],"[2, 25]",[],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1118,"[-25, -25, -16, -14, -10, -5, 1, 2, 5, 12, 22]","[-25, -25, -16, -14, -10, -5, 1, 2, 5, 12, 22]","[-23, -23, -14, -12, -8, -3, 3, 4, 7, 14, 24]","[-50, -50, -32, -28, -20, -10, 2, 4, 10, 24, 44]","[-0.2, -0.1, -0.07142857142857142, -0.0625, -0.04, -0.04, 0.045454545454545456, 0.08333333333333333, 0.2, 0.5, 1.0]","[-25, -25, -16, -14, -10, -5, 1, 2, 2, 5, 12, 22]","[-25, -16, -14, -10, -5, 1, 2, 5, 12, 22]","[-25, -25, -16, -14, -10, -5, 1, 2, 5, 12, 22]","[-25, -25, -16, -14, -10, -5, 1, 2, 5, 12, 22]","[-23, -23, -14, -12, -8, -3, 3, 4, 7, 14, 24]","[-50, -50, -32, -28, -20, -10, 2, 4, 10, 24, 44]","[-0.2, -0.1, -0.07142857142857142, -0.0625, -0.04, -0.04, 0.045454545454545456, 0.08333333333333333, 0.2, 0.5, 1.0]","[-25, -25, -16, -14, -10, -5, 1, 2, 2, 5, 12, 22]","[-25, -16, -14, -10, -5, 1, 2, 5, 12, 22]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1119,"[-20, -11, 5, 22, 23, 24, 25, 26, 26, 31, 32]","[-20, -11, 5, 22, 23, 24, 25, 26, 26, 31, 32]","[-18, -9, 7, 24, 25, 26, 27, 28, 28, 33, 34]","[-40, -22, 10, 44, 46, 48, 50, 52, 52, 62, 64]","[-0.09090909090909091, -0.05, 0.03125, 0.03225806451612903, 0.038461538461538464, 0.038461538461538464, 0.04, 0.041666666666666664, 0.043478260869565216, 0.045454545454545456, 0.2]","[-20, -11, 2, 5, 22, 23, 24, 25, 26, 26, 31, 32]","[-20, -11, 5, 22, 23, 24, 25, 26, 26, 32]","[-20, -11, 5, 22, 23, 24, 25, 26, 26, 31, 32]","[-20, -11, 5, 22, 23, 24, 25, 26, 26, 31, 32]","[-18, -9, 7, 24, 25, 26, 27, 28, 28, 33, 34]","[-40, -22, 10, 44, 46, 48, 50, 52, 52, 62, 64]","[-0.09090909090909091, -0.05, 0.03125, 0.03225806451612903, 0.038461538461538464, 0.038461538461538464, 0.04, 0.041666666666666664, 0.043478260869565216, 0.045454545454545456, 0.2]","[-20, -11, 2, 5, 22, 23, 24, 25, 26, 26, 31, 32]","[-20, -11, 5, 22, 23, 24, 25, 26, 26, 32]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
