,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
967,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
968,"[14, 10, 24, 4, 11, 7, 9, -3, -11, 12, 9, 10, 12]","[-11, 12, 10, 14, 7, 4, 10, 24, 11, 9, 9, 12, -3]","[16, 12, 26, 6, 13, 9, 11, -1, -9, 14, 11, 12, 14]","[28, 20, 48, 8, 22, 14, 18, -6, -22, 24, 18, 20, 24]","[0.07142857142857142, 0.1, 0.041666666666666664, 0.25, 0.09090909090909091, 0.14285714285714285, 0.1111111111111111, -0.3333333333333333, -0.09090909090909091, 0.08333333333333333, 0.1111111111111111, 0.1, 0.08333333333333333]","[14, 10, 24, 4, 11, 2, 7, 9, -3, -11, 12, 9, 10, 12]","[14, 10, 4, 11, 7, 9, -3, -11, 12, 9, 10, 12]",-0.6724052777707177,-0.6724052777707175,-0.6724052777707177,-0.6724052777707177,-1.7958927605031862,-0.519417905752874,-1.5446316542034395,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
969,"[1, 24, 8, 8, -2, 21, 1, -12, 0, -12, 28, 19, -3]","[1, 21, -12, -2, -12, 24, -3, 0, 28, 19, 1, 8, 8]","[3, 26, 10, 10, 0, 23, 3, -10, 2, -10, 30, 21, -1]","[2, 48, 16, 16, -4, 42, 2, -24, 0, -24, 56, 38, -6]","[1.0, 0.041666666666666664, 0.125, 0.125, -0.5, 0.047619047619047616, 1.0, -0.08333333333333333, 'ZeroDivisionError', -0.08333333333333333, 0.03571428571428571, 0.05263157894736842, -0.3333333333333333]","[1, 24, 8, 8, -2, 21, 1, -12, 0, -12, 28, 2, 19, -3]","[1, 24, 8, 8, -2, 1, -12, 0, -12, 28, 19, -3]",0.27395748145561244,0.27395748145561233,0.27395748145561244,0.27395748145561244,error,0.3519557184114193,0.47332236872526384,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
970,"[-22, 23, -6, 9, 25, 23, -25, 23, -11, -10, 1, 7]","[-25, -11, 9, 23, -6, 1, 7, 25, 23, 23, -22, -10]","[-20, 25, -4, 11, 27, 25, -23, 25, -9, -8, 3, 9]","[-44, 46, -12, 18, 50, 46, -50, 46, -22, -20, 2, 14]","[-0.045454545454545456, 0.043478260869565216, -0.16666666666666666, 0.1111111111111111, 0.04, 0.043478260869565216, -0.04, 0.043478260869565216, -0.09090909090909091, -0.1, 1.0, 0.14285714285714285]","[-22, 23, 2, -6, 9, 25, 23, -25, 23, -11, -10, 1, 7]","[-22, 23, -6, 25, 23, -25, 23, -11, -10, 1, 7]",-0.14827174878064128,-0.14827174878064112,-0.14827174878064123,-0.14827174878064128,2.5404992427514426,-0.13924604477314,-0.05772561611114345,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
971,"[-3, -5, 10]","[-3, 10, -5]","[-1, -3, 12]","[-6, -10, 20]","[-0.3333333333333333, -0.2, 0.1]","[-3, -5, 10, 2]","[-3, -5]",0.6594396096645878,0.6594396096645878,0.659439609664588,0.6594396096645878,0.43104156572815305,0.5802101365844956,error,No-violate,No-violate,No-violate,No-violate,Violate,error,0,0,0,0,1,error
972,"[17, -5, 10, -15, 31, -7, 2, -16, 20, -16, 20]","[-5, 10, 2, -7, -16, -15, 20, 31, -16, 17, 20]","[19, -3, 12, -13, 33, -5, 4, -14, 22, -14, 22]","[34, -10, 20, -30, 62, -14, 4, -32, 40, -32, 40]","[0.058823529411764705, -0.2, 0.1, -0.06666666666666667, 0.03225806451612903, -0.14285714285714285, 0.5, -0.0625, 0.05, -0.0625, 0.05]","[17, -5, 10, -15, 31, -7, 2, -16, 20, 2, -16, 20]","[17, -5, 10, -15, 31, 2, -16, 20, -16, 20]",0.1704036988316585,0.17040369883165854,0.1704036988316585,0.1704036988316585,1.5504967118120896,0.2057969799383891,0.005485891704601083,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
973,"[-6, 8]","[8, -6]","[-4, 10]","[-12, 16]","[-0.16666666666666666, 0.125]","[2, -6, 8]",[-6],error,error,error,error,error,-0.17280054407865006,error,error,error,error,error,error,error,error,error,error,error,error,error
974,"[-9, -15, -4, -4, 6, -10, 20, -4, 8, -14, 19]","[-4, -14, 6, 8, 20, -15, -10, 19, -4, -4, -9]","[-7, -13, -2, -2, 8, -8, 22, -2, 10, -12, 21]","[-18, -30, -8, -8, 12, -20, 40, -8, 16, -28, 38]","[-0.1111111111111111, -0.06666666666666667, -0.25, -0.25, 0.16666666666666666, -0.1, 0.05, -0.25, 0.125, -0.07142857142857142, 0.05263157894736842]","[-9, -15, -4, -4, 6, -10, 20, -4, 2, 8, -14, 19]","[-9, -4, -4, 6, -10, 20, -4, 8, -14, 19]",0.5913428185094829,0.591342818509483,0.5913428185094829,0.5913428185094829,0.08482758896991524,0.556112511584644,0.5420359606876844,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
975,[2],[2],[4],[4],[0.5],"[2, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
976,"[7, -23, 5, -10, 21, 2, -26, 8, -24, 15, -22]","[-23, 21, 7, 5, -24, 8, -26, 2, -22, 15, -10]","[9, -21, 7, -8, 23, 4, -24, 10, -22, 17, -20]","[14, -46, 10, -20, 42, 4, -52, 16, -48, 30, -44]","[0.14285714285714285, -0.043478260869565216, 0.2, -0.1, 0.047619047619047616, 0.5, -0.038461538461538464, 0.125, -0.041666666666666664, 0.06666666666666667, -0.045454545454545456]","[7, -23, 5, -10, 2, 21, 2, -26, 8, -24, 15, -22]","[7, -23, 5, 21, 2, -26, 8, -24, 15, -22]",-0.053933988759877746,-0.05393398875987783,-0.053933988759877746,-0.053933988759877746,1.4509973159252978,-0.1492206630112906,-0.14895103161494003,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
977,"[10, 11, 21, 14]","[14, 21, 10, 11]","[12, 13, 23, 16]","[20, 22, 42, 28]","[0.1, 0.09090909090909091, 0.047619047619047616, 0.07142857142857142]","[10, 11, 21, 2, 14]","[10, 21, 14]",0.7917406746876341,0.7917406746876341,0.7917406746876341,0.7917406746876341,-0.40183691684901396,-0.03835548599676456,0.3193122665787532,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
978,"[-1, -16, 21, 25, 0, -9, 11, 1, -8, 22, -6, 22, -14, 12]","[-1, -9, -6, 21, 22, -16, 22, -14, 12, 0, -8, 25, 11, 1]","[1, -14, 23, 27, 2, -7, 13, 3, -6, 24, -4, 24, -12, 14]","[-2, -32, 42, 50, 0, -18, 22, 2, -16, 44, -12, 44, -28, 24]","[-1.0, -0.0625, 0.047619047619047616, 0.04, 'ZeroDivisionError', -0.1111111111111111, 0.09090909090909091, 1.0, -0.125, 0.045454545454545456, -0.16666666666666666, 0.045454545454545456, -0.07142857142857142, 0.08333333333333333]","[-1, -16, 2, 21, 25, 0, -9, 11, 1, -8, 22, -6, 22, -14, 12]","[-1, -16, 21, 0, -9, 11, 1, -8, 22, -6, 22, -14, 12]",0.1465696124294009,0.14656961242940086,0.1465696124294009,0.1465696124294009,error,0.18515807091610076,0.24826108665391708,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
979,"[20, -7]","[-7, 20]","[22, -5]","[40, -14]","[0.05, -0.14285714285714285]","[20, 2, -7]",[20],error,error,error,error,error,0.3818017741606063,error,error,error,error,error,error,error,error,error,error,error,error,error
980,"[26, 32, 26, 10, 21, -5, 9, 12, 6, -19, -3, 24, 8]","[12, 24, 32, -3, 21, 6, -5, 26, 10, 9, -19, 8, 26]","[28, 34, 28, 12, 23, -3, 11, 14, 8, -17, -1, 26, 10]","[52, 64, 52, 20, 42, -10, 18, 24, 12, -38, -6, 48, 16]","[0.038461538461538464, 0.03125, 0.038461538461538464, 0.1, 0.047619047619047616, -0.2, 0.1111111111111111, 0.08333333333333333, 0.16666666666666666, -0.05263157894736842, -0.3333333333333333, 0.041666666666666664, 0.125]","[26, 32, 26, 10, 21, -5, 9, 12, 6, -19, 2, -3, 24, 8]","[32, 26, 10, 21, -5, 9, 12, 6, -19, -3, 24, 8]",-0.47990074164378127,-0.47990074164378127,-0.47990074164378127,-0.47990074164378127,-1.4866006298612742,-0.3521069395504655,-0.3661003461569494,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
981,"[3, -25, -20, -6, 3, 6]","[-20, -6, 3, 3, 6, -25]","[5, -23, -18, -4, 5, 8]","[6, -50, -40, -12, 6, 12]","[0.3333333333333333, -0.04, -0.05, -0.16666666666666666, 0.3333333333333333, 0.16666666666666666]","[3, -25, -20, 2, -6, 3, 6]","[3, -25, -20, -6, 6]",-0.49636576910389746,-0.49636576910389746,-0.49636576910389746,-0.49636576910389746,0.07419313994280412,-0.7435647846009558,-0.17890110654054672,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
982,"[-12, 8, 3, -13, 4, 16, 25, 21, 12, 19]","[-13, 3, 16, 8, 25, 12, 4, -12, 21, 19]","[-10, 10, 5, -11, 6, 18, 27, 23, 14, 21]","[-24, 16, 6, -26, 8, 32, 50, 42, 24, 38]","[-0.08333333333333333, 0.125, 0.3333333333333333, -0.07692307692307693, 0.25, 0.0625, 0.04, 0.047619047619047616, 0.08333333333333333, 0.05263157894736842]","[-12, 8, 3, -13, 4, 16, 25, 2, 21, 12, 19]","[-12, 8, -13, 4, 16, 25, 21, 12, 19]",-0.5137594239211779,-0.5137594239211778,-0.5137594239211779,-0.5137594239211779,0.6193972767557688,-0.39004607998710783,-0.6315111152602656,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
983,"[2, 30, 10, -17, 8, 9, 6, -1, 12, 0, 0, 5, -19, -20]","[0, 8, -1, -20, -19, 5, 10, 2, 12, 6, 9, -17, 30, 0]","[4, 32, 12, -15, 10, 11, 8, 1, 14, 2, 2, 7, -17, -18]","[4, 60, 20, -34, 16, 18, 12, -2, 24, 0, 0, 10, -38, -40]","[0.5, 0.03333333333333333, 0.1, -0.058823529411764705, 0.125, 0.1111111111111111, 0.16666666666666666, -1.0, 0.08333333333333333, 'ZeroDivisionError', 'ZeroDivisionError', 0.2, -0.05263157894736842, -0.05]","[2, 30, 10, -17, 8, 9, 6, -1, 12, 2, 0, 0, 5, -19, -20]","[2, 30, 10, -17, 8, 9, -1, 12, 0, 0, 5, -19, -20]",-0.03848501189137713,-0.03848501189137722,-0.03848501189137713,-0.03848501189137713,error,-0.04325081377094406,0.03256030850752713,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
984,"[-28, 32, 21, -1, -24, -17, 18, -12, -14, 29]","[29, -12, -1, 18, -17, -14, 21, -24, -28, 32]","[-26, 34, 23, 1, -22, -15, 20, -10, -12, 31]","[-56, 64, 42, -2, -48, -34, 36, -24, -28, 58]","[-0.03571428571428571, 0.03125, 0.047619047619047616, -1.0, -0.041666666666666664, -0.058823529411764705, 0.05555555555555555, -0.08333333333333333, -0.07142857142857142, 0.034482758620689655]","[-28, 2, 32, 21, -1, -24, -17, 18, -12, -14, 29]","[-28, 32, 21, -1, -24, -17, 18, -14, 29]",0.2170775072161037,0.21707750721610383,0.2170775072161037,0.2170775072161037,-2.5319614597929747,0.20625303114226903,0.051028410793290103,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
985,"[-6, 8, 6, -6, 16, 2, 23, 6, 11]","[-6, -6, 16, 23, 6, 6, 11, 2, 8]","[-4, 10, 8, -4, 18, 4, 25, 8, 13]","[-12, 16, 12, -12, 32, 4, 46, 12, 22]","[-0.16666666666666666, 0.125, 0.16666666666666666, -0.16666666666666666, 0.0625, 0.5, 0.043478260869565216, 0.16666666666666666, 0.09090909090909091]","[-6, 8, 2, 6, -6, 16, 2, 23, 6, 11]","[-6, 6, -6, 16, 2, 23, 6, 11]",0.16954980332535424,0.16954980332535427,0.16954980332535496,0.16954980332535424,0.5863311420612615,0.31877362954341276,0.21303050217468672,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
986,"[9, -17, -23, 7, -13, 15, 3, 7, -19, -18, -26, -20, -13]","[-18, -17, 7, -19, -13, -13, 3, -26, -20, 7, 15, -23, 9]","[11, -15, -21, 9, -11, 17, 5, 9, -17, -16, -24, -18, -11]","[18, -34, -46, 14, -26, 30, 6, 14, -38, -36, -52, -40, -26]","[0.1111111111111111, -0.058823529411764705, -0.043478260869565216, 0.14285714285714285, -0.07692307692307693, 0.06666666666666667, 0.3333333333333333, 0.14285714285714285, -0.05263157894736842, -0.05555555555555555, -0.038461538461538464, -0.05, -0.07692307692307693]","[9, -17, -23, 7, -13, 15, 2, 3, 7, -19, -18, -26, -20, -13]","[9, -17, -23, 7, -13, 15, 3, -19, -18, -26, -20, -13]",0.3954964427766854,0.39549644277668544,0.3954964427766851,0.3954964427766854,1.2423972744314784,0.2544155359078031,0.6109638023620464,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
987,"[-34, -20, -16, -17, 0]","[-20, -34, -16, -17, 0]","[-32, -18, -14, -15, 2]","[-68, -40, -32, -34, 0]","[-0.029411764705882353, -0.05, -0.0625, -0.058823529411764705, 'ZeroDivisionError']","[-34, -20, -16, 2, -17, 0]","[-34, -20, -16, 0]",0.10669648713130825,0.10669648713130825,0.10669648713130825,0.10669648713130825,error,-0.08702247713064566,0.12023722889576006,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
988,"[14, -16, -28, -25, 14, -17]","[-25, 14, -17, -16, 14, -28]","[16, -14, -26, -23, 16, -15]","[28, -32, -56, -50, 28, -34]","[0.07142857142857142, -0.0625, -0.03571428571428571, -0.04, 0.07142857142857142, -0.058823529411764705]","[14, -16, 2, -28, -25, 14, -17]","[14, -28, -25, 14, -17]",0.5226688403179272,0.5226688403179267,0.5226688403179272,0.5226688403179272,0.6226807603844552,0.25969545509395897,0.3007619232019115,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
989,"[-15, -18, -23, -3]","[-18, -3, -15, -23]","[-13, -16, -21, -1]","[-30, -36, -46, -6]","[-0.06666666666666667, -0.05555555555555555, -0.043478260869565216, -0.3333333333333333]","[-15, -18, -23, 2, -3]","[-15, -18, -23]",0.6432760784742543,0.6432760784742543,0.6432760784742543,0.6432760784742543,-1.1387185720114927,0.26632160398711896,-0.2947996201448277,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
990,"[-23, -4]","[-4, -23]","[-21, -2]","[-46, -8]","[-0.043478260869565216, -0.25]","[-23, -4, 2]",[-23],error,error,error,error,error,-0.5427269390116095,error,error,error,error,error,error,error,error,error,error,error,error,error
991,"[11, 10, 23, -17, -3, -22, 16, 12, 15, -28, 19]","[-22, 23, -28, 12, -3, 11, 10, 16, 19, 15, -17]","[13, 12, 25, -15, -1, -20, 18, 14, 17, -26, 21]","[22, 20, 46, -34, -6, -44, 32, 24, 30, -56, 38]","[0.09090909090909091, 0.1, 0.043478260869565216, -0.058823529411764705, -0.3333333333333333, -0.045454545454545456, 0.0625, 0.08333333333333333, 0.06666666666666667, -0.03571428571428571, 0.05263157894736842]","[2, 11, 10, 23, -17, -3, -22, 16, 12, 15, -28, 19]","[11, 23, -17, -3, -22, 16, 12, 15, -28, 19]",-0.7131024860420643,-0.7131024860420642,-0.7131024860420643,-0.7131024860420643,-1.9040439022198143,-0.7248016590110773,-0.5876159828193369,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
992,"[29, 15, -8, -2, -16, 2, 14]","[29, -16, 14, 15, -8, -2, 2]","[31, 17, -6, 0, -14, 4, 16]","[58, 30, -16, -4, -32, 4, 28]","[0.034482758620689655, 0.06666666666666667, -0.125, -0.5, -0.0625, 0.5, 0.07142857142857142]","[29, 15, -8, 2, -2, -16, 2, 14]","[15, -8, -2, -16, 2, 14]",0.21327924817045468,0.21327924817045463,0.21327924817045468,0.21327924817045468,0.012988570890894684,0.3051852644776934,-0.04272393675795873,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
993,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
994,"[-5, -22, 19, 1, 10, -9]","[1, 10, 19, -22, -5, -9]","[-3, -20, 21, 3, 12, -7]","[-10, -44, 38, 2, 20, -18]","[-0.2, -0.045454545454545456, 0.05263157894736842, 1.0, 0.1, -0.1111111111111111]","[-5, -22, 2, 19, 1, 10, -9]","[-5, -22, 19, 10, -9]",-0.03605848211900201,-0.03605848211900201,-0.03605848211900201,-0.03605848211900201,1.5455329229587864,-0.14126778834799117,0.04950129731753045,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
995,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
996,"[2, 4, -12, -11, -21, -18, 9, -14, -17, -22]","[2, -18, -14, -11, -21, 4, 9, -17, -12, -22]","[4, 6, -10, -9, -19, -16, 11, -12, -15, -20]","[4, 8, -24, -22, -42, -36, 18, -28, -34, -44]","[0.5, 0.25, -0.08333333333333333, -0.09090909090909091, -0.047619047619047616, -0.05555555555555555, 0.1111111111111111, -0.07142857142857142, -0.058823529411764705, -0.045454545454545456]","[2, 4, -12, -11, 2, -21, -18, 9, -14, -17, -22]","[2, 4, -12, -11, -21, -18, 9, -17, -22]",0.636566295947239,0.636566295947239,0.636566295947239,0.636566295947239,1.5594803151628394,0.3862459941535734,0.5025765237430607,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
997,"[-17, 21, 14, 9, -24, -1, 7, 3, 18, 19]","[-24, 7, 19, 3, 9, 18, 21, -17, 14, -1]","[-15, 23, 16, 11, -22, 1, 9, 5, 20, 21]","[-34, 42, 28, 18, -48, -2, 14, 6, 36, 38]","[-0.058823529411764705, 0.047619047619047616, 0.07142857142857142, 0.1111111111111111, -0.041666666666666664, -1.0, 0.14285714285714285, 0.3333333333333333, 0.05555555555555555, 0.05263157894736842]","[-17, 21, 14, 9, -24, -1, 7, 3, 18, 2, 19]","[-17, 21, 14, -24, -1, 7, 3, 18, 19]",-0.8225177566017158,-0.8225177566017159,-0.8225177566017158,-0.8225177566017158,-2.1906974500683885,-0.801465479180403,-0.7029200076354909,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
998,"[27, -12, -11, 16, 2, 2, 2, 28, -14, 32, -17, 17]","[27, 2, -11, 2, -17, 28, -14, 16, 2, 32, -12, 17]","[29, -10, -9, 18, 4, 4, 4, 30, -12, 34, -15, 19]","[54, -24, -22, 32, 4, 4, 4, 56, -28, 64, -34, 34]","[0.037037037037037035, -0.08333333333333333, -0.09090909090909091, 0.0625, 0.5, 0.5, 0.5, 0.03571428571428571, -0.07142857142857142, 0.03125, -0.058823529411764705, 0.058823529411764705]","[27, -12, -11, 16, 2, 2, 2, 2, 28, -14, 32, -17, 17]","[27, -12, -11, 16, 2, 2, 2, 28, -14, 32, -17]",0.15142408429105797,0.15142408429105797,0.15142408429105797,0.15142408429105797,0.9643219955393109,0.21230063430285318,0.30424346807896996,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
999,"[0, 20, -11, -5, 27, 16, 4, -8, -9, 5, 5, 9, 21]","[20, 0, -8, -11, 16, 5, 27, 21, 9, -5, 4, -9, 5]","[2, 22, -9, -3, 29, 18, 6, -6, -7, 7, 7, 11, 23]","[0, 40, -22, -10, 54, 32, 8, -16, -18, 10, 10, 18, 42]","['ZeroDivisionError', 0.05, -0.09090909090909091, -0.2, 0.037037037037037035, 0.0625, 0.25, -0.125, -0.1111111111111111, 0.2, 0.2, 0.1111111111111111, 0.047619047619047616]","[0, 20, -11, -5, 27, 16, 4, 2, -8, -9, 5, 5, 9, 21]","[0, 20, -11, -5, 27, 16, 4, -8, -9, 5, 9, 21]",0.25156883459640333,0.25156883459640356,0.25156883459640333,0.25156883459640333,error,0.3247813421346176,0.22784745979202256,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1000,"[-6, -8, -29, 5, 10]","[5, -6, -29, 10, -8]","[-4, -6, -27, 7, 12]","[-12, -16, -58, 10, 20]","[-0.16666666666666666, -0.125, -0.034482758620689655, 0.2, 0.1]","[-6, -8, -29, 5, 2, 10]","[-6, -29, 5, 10]",-0.6394056510198759,-0.6394056510198758,-0.6394056510198759,-0.6394056510198759,0.2972442683459645,-0.9138198749738643,-0.6976731313862143,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1001,"[4, 6]","[6, 4]","[6, 8]","[8, 12]","[0.25, 0.16666666666666666]","[2, 4, 6]",[4],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
1002,[-1],[-1],[1],[-2],[-1.0],"[-1, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1003,[6],[6],[8],[12],[0.16666666666666666],"[2, 6]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1004,"[-24, -10, 10, 15]","[15, -24, 10, -10]","[-22, -8, 12, 17]","[-48, -20, 20, 30]","[-0.041666666666666664, -0.1, 0.1, 0.06666666666666667]","[-24, 2, -10, 10, 15]","[-24, 10, 15]",-0.24636097275078359,-0.24636097275078359,-0.24636097275078359,-0.24636097275078359,-0.12623054725900992,-0.44496058759570395,-0.6632015269759611,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1005,[25],[25],[27],[50],[0.04],"[25, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1006,"[10, -23, 4]","[10, 4, -23]","[12, -21, 6]","[20, -46, 8]","[0.1, -0.043478260869565216, 0.25]","[10, 2, -23, 4]","[10, 4]",-0.6155602359275457,-0.6155602359275457,-0.6155602359275457,-0.6155602359275457,0.027208340948597046,-0.962257206046023,error,No-violate,No-violate,No-violate,Violate,Violate,error,0,0,0,1,1,error
1007,"[-3, 7, 0, 4, 17, 21, -7, -17, -8, -13, -14, -4, 11]","[-3, -8, 0, 17, -14, -13, 7, 4, 11, -7, -17, -4, 21]","[-1, 9, 2, 6, 19, 23, -5, -15, -6, -11, -12, -2, 13]","[-6, 14, 0, 8, 34, 42, -14, -34, -16, -26, -28, -8, 22]","[-0.3333333333333333, 0.14285714285714285, 'ZeroDivisionError', 0.25, 0.058823529411764705, 0.047619047619047616, -0.14285714285714285, -0.058823529411764705, -0.125, -0.07692307692307693, -0.07142857142857142, -0.25, 0.09090909090909091]","[-3, 7, 0, 4, 17, 21, -7, 2, -17, -8, -13, -14, -4, 11]","[-3, 7, 0, 17, 21, -7, -17, -8, -13, -14, -4, 11]",0.382711353289211,0.38271135328921113,0.382711353289211,0.382711353289211,error,0.3482701548169351,0.4645261932071109,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
1008,"[-11, 3, 22, -13, 23, 13, -13, -7, -27]","[-11, 23, 3, -27, 22, 13, -13, -7, -13]","[-9, 5, 24, -11, 25, 15, -11, -5, -25]","[-22, 6, 44, -26, 46, 26, -26, -14, -54]","[-0.09090909090909091, 0.3333333333333333, 0.045454545454545456, -0.07692307692307693, 0.043478260869565216, 0.07692307692307693, -0.07692307692307693, -0.14285714285714285, -0.037037037037037035]","[-11, 2, 3, 22, -13, 23, 13, -13, -7, -27]","[-11, 3, 22, -13, 23, -13, -7, -27]",0.18574445077213292,0.18574445077213303,0.18574445077213292,0.18574445077213292,1.3314296759187616,0.13559955928390055,0.4460627042565113,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
1009,"[-6, -3, -4, 7, -6, 24, -13, -15, 19, 20, -12]","[24, -6, -15, 20, 7, -6, 19, -4, -3, -13, -12]","[-4, -1, -2, 9, -4, 26, -11, -13, 21, 22, -10]","[-12, -6, -8, 14, -12, 48, -26, -30, 38, 40, -24]","[-0.16666666666666666, -0.3333333333333333, -0.25, 0.14285714285714285, -0.16666666666666666, 0.041666666666666664, -0.07692307692307693, -0.06666666666666667, 0.05263157894736842, 0.05, -0.08333333333333333]","[-6, -3, -4, 7, -6, 24, -13, -15, 19, 2, 20, -12]","[-6, -3, -4, 7, 24, -13, -15, 19, 20, -12]",0.5580315435359494,0.5580315435359494,0.5580315435359494,0.5580315435359494,-0.22516273366637649,0.5631723192180662,0.41646689744760307,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1010,"[-15, -7]","[-7, -15]","[-13, -5]","[-30, -14]","[-0.06666666666666667, -0.14285714285714285]","[2, -15, -7]",[-15],error,error,error,error,error,0.07189170149291703,error,error,error,error,error,error,error,error,error,error,error,error,error
1011,"[-11, 15, -11, 0, -23, -3, -18, -9, -15, -22, -29, -8, -17, -30]","[-29, 15, 0, -9, -8, -3, -17, -18, -22, -23, -15, -11, -11, -30]","[-9, 17, -9, 2, -21, -1, -16, -7, -13, -20, -27, -6, -15, -28]","[-22, 30, -22, 0, -46, -6, -36, -18, -30, -44, -58, -16, -34, -60]","[-0.09090909090909091, 0.06666666666666667, -0.09090909090909091, 'ZeroDivisionError', -0.043478260869565216, -0.3333333333333333, -0.05555555555555555, -0.1111111111111111, -0.06666666666666667, -0.045454545454545456, -0.034482758620689655, -0.125, -0.058823529411764705, -0.03333333333333333]","[-11, 15, -11, 0, -23, -3, 2, -18, -9, -15, -22, -29, -8, -17, -30]","[-11, 15, -11, 0, -23, -3, -9, -15, -22, -29, -8, -17, -30]",0.6470792932992362,0.6470792932992364,0.6470792932992362,0.6470792932992362,error,0.4535639394697237,0.5452989500644326,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
1012,"[-6, 17, 16, 0, 12, -8, 13, 6, -5]","[0, 17, 13, 12, 6, -5, -6, -8, 16]","[-4, 19, 18, 2, 14, -6, 15, 8, -3]","[-12, 34, 32, 0, 24, -16, 26, 12, -10]","[-0.16666666666666666, 0.058823529411764705, 0.0625, 'ZeroDivisionError', 0.08333333333333333, -0.125, 0.07692307692307693, 0.16666666666666666, -0.2]","[-6, 2, 17, 16, 0, 12, -8, 13, 6, -5]","[-6, 17, 0, 12, -8, 13, 6, -5]",-0.09895707798153114,-0.09895707798153114,-0.09895707798153114,-0.09895707798153114,error,-0.0059635750300252146,0.1115573968290474,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
