,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
999,"[0, 20, -11, -5, 27, 16, 4, -8, -9, 5, 5, 9, 21]","[9, -5, 4, -11, 27, 16, -9, -8, 5, 21, 5, 0, 20]","[2, 22, -9, -3, 29, 18, 6, -6, -7, 7, 7, 11, 23]","[0, 40, -22, -10, 54, 32, 8, -16, -18, 10, 10, 18, 42]","['ZeroDivisionError', 0.05, -0.09090909090909091, -0.2, 0.037037037037037035, 0.0625, 0.25, -0.125, -0.1111111111111111, 0.2, 0.2, 0.1111111111111111, 0.047619047619047616]","[0, 20, 2, -11, -5, 27, 16, 4, -8, -9, 5, 5, 9, 21]","[0, -11, -5, 27, 16, 4, -8, -9, 5, 5, 9, 21]",-1.1323212191684096,-1.1323212191684096,-1.1323212191684096,-1.1323212191684096,error,-0.988637683985663,-0.8434782377044661,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
1000,"[-6, -8, -29, 5, 10]","[-29, -8, 10, -6, 5]","[-4, -6, -27, 7, 12]","[-12, -16, -58, 10, 20]","[-0.16666666666666666, -0.125, -0.034482758620689655, 0.2, 0.1]","[-6, -8, -29, 5, 10, 2]","[-6, -29, 5, 10]",-0.7517303202982113,-0.7517303202982113,-0.7517303202982113,-0.7517303202982113,-1.4406770944332477,-0.23860091867691757,-1.0707961121135103,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1001,"[4, 6]","[6, 4]","[6, 8]","[8, 12]","[0.25, 0.16666666666666666]","[4, 2, 6]",[6],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1002,[-1],[-1],[1],[-2],[-1.0],"[-1, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1003,[6],[6],[8],[12],[0.16666666666666666],"[2, 6]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1004,"[-24, -10, 10, 15]","[15, 10, -24, -10]","[-22, -8, 12, 17]","[-48, -20, 20, 30]","[-0.041666666666666664, -0.1, 0.1, 0.06666666666666667]","[-24, -10, 2, 10, 15]","[-24, -10, 10]",-1.5925015638473705,-1.5925015638473705,-1.5925015638473705,-1.5925015638473705,-1.6812480279270012,-1.2042593839497115,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
1005,[25],[25],[27],[50],[0.04],"[2, 25]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1006,"[10, -23, 4]","[10, 4, -23]","[12, -21, 6]","[20, -46, 8]","[0.1, -0.043478260869565216, 0.25]","[10, -23, 4, 2]","[-23, 4]",error,error,error,error,error,-0.7875396029324788,error,error,error,error,error,error,error,error,error,error,error,error,error
1007,"[-3, 7, 0, 4, 17, 21, -7, -17, -8, -13, -14, -4, 11]","[7, 4, -14, 0, -17, -7, 11, 21, -8, -4, 17, -13, -3]","[-1, 9, 2, 6, 19, 23, -5, -15, -6, -11, -12, -2, 13]","[-6, 14, 0, 8, 34, 42, -14, -34, -16, -26, -28, -8, 22]","[-0.3333333333333333, 0.14285714285714285, 'ZeroDivisionError', 0.25, 0.058823529411764705, 0.047619047619047616, -0.14285714285714285, -0.058823529411764705, -0.125, -0.07692307692307693, -0.07142857142857142, -0.25, 0.09090909090909091]","[-3, 7, 0, 4, 17, 21, -7, -17, -8, -13, -14, -4, 2, 11]","[-3, 7, 0, 4, 17, 21, -7, -17, -8, -13, -14, 11]",-0.9244668774559832,-0.9244668774559837,-0.9244668774559832,-0.9244668774559832,error,-0.8029870696637094,-1.0874184571331502,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1008,"[-11, 3, 22, -13, 23, 13, -13, -7, -27]","[13, -13, -13, -27, 23, 3, 22, -11, -7]","[-9, 5, 24, -11, 25, 15, -11, -5, -25]","[-22, 6, 44, -26, 46, 26, -26, -14, -54]","[-0.09090909090909091, 0.3333333333333333, 0.045454545454545456, -0.07692307692307693, 0.043478260869565216, 0.07692307692307693, -0.07692307692307693, -0.14285714285714285, -0.037037037037037035]","[2, -11, 3, 22, -13, 23, 13, -13, -7, -27]","[3, 22, -13, 23, 13, -13, -7, -27]",-1.2079298639611389,-1.2079298639611384,-1.2079298639611389,-1.2079298639611389,1.0745631043710047,-1.0361573079761346,-1.2958593181874738,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1009,"[-6, -3, -4, 7, -6, 24, -13, -15, 19, 20, -12]","[-3, 20, -15, 24, -13, 19, -6, 7, -12, -6, -4]","[-4, -1, -2, 9, -4, 26, -11, -13, 21, 22, -10]","[-12, -6, -8, 14, -12, 48, -26, -30, 38, 40, -24]","[-0.16666666666666666, -0.3333333333333333, -0.25, 0.14285714285714285, -0.16666666666666666, 0.041666666666666664, -0.07692307692307693, -0.06666666666666667, 0.05263157894736842, 0.05, -0.08333333333333333]","[-6, 2, -3, -4, 7, -6, 24, -13, -15, 19, 20, -12]","[-6, -3, -4, 7, -6, 24, -13, -15, 19, -12]",-1.2176357020865818,-1.2176357020865818,-1.2176357020865818,-1.2176357020865818,-0.8487051372258825,-1.0721220689988014,-0.6061848723610646,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1010,"[-15, -7]","[-7, -15]","[-13, -5]","[-30, -14]","[-0.06666666666666667, -0.14285714285714285]","[2, -15, -7]",[-7],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1011,"[-11, 15, -11, 0, -23, -3, -18, -9, -15, -22, -29, -8, -17, -30]","[-22, -18, -3, -9, -17, -23, -15, -8, -11, 0, 15, -11, -30, -29]","[-9, 17, -9, 2, -21, -1, -16, -7, -13, -20, -27, -6, -15, -28]","[-22, 30, -22, 0, -46, -6, -36, -18, -30, -44, -58, -16, -34, -60]","[-0.09090909090909091, 0.06666666666666667, -0.09090909090909091, 'ZeroDivisionError', -0.043478260869565216, -0.3333333333333333, -0.05555555555555555, -0.1111111111111111, -0.06666666666666667, -0.045454545454545456, -0.034482758620689655, -0.125, -0.058823529411764705, -0.03333333333333333]","[-11, 15, -11, 2, 0, -23, -3, -18, -9, -15, -22, -29, -8, -17, -30]","[-11, 15, -11, 0, -23, -3, -18, -9, -22, -29, -8, -17, -30]",0.2590103443760361,0.2590103443760352,0.2590103443760361,0.2590103443760361,error,-0.1955195818657991,0.008908049063413248,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
1012,"[-6, 17, 16, 0, 12, -8, 13, 6, -5]","[6, 12, 17, 16, -6, -5, 13, 0, -8]","[-4, 19, 18, 2, 14, -6, 15, 8, -3]","[-12, 34, 32, 0, 24, -16, 26, 12, -10]","[-0.16666666666666666, 0.058823529411764705, 0.0625, 'ZeroDivisionError', 0.08333333333333333, -0.125, 0.07692307692307693, 0.16666666666666666, -0.2]","[-6, 17, 16, 2, 0, 12, -8, 13, 6, -5]","[-6, 17, 16, 0, 12, -8, 13, -5]",-1.633774086505213,-1.633774086505213,-1.633774086505213,-1.633774086505213,error,-1.5187496305554118,-1.785897123077253,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1013,"[-28, 13, -1, -6, -20, -22, -26, -30, -20, 25, 25, 1, 28, 29]","[-20, -6, -22, 25, -20, -30, 25, 29, -28, -26, 1, 28, 13, -1]","[-26, 15, 1, -4, -18, -20, -24, -28, -18, 27, 27, 3, 30, 31]","[-56, 26, -2, -12, -40, -44, -52, -60, -40, 50, 50, 2, 56, 58]","[-0.03571428571428571, 0.07692307692307693, -1.0, -0.16666666666666666, -0.05, -0.045454545454545456, -0.038461538461538464, -0.03333333333333333, -0.05, 0.04, 0.04, 1.0, 0.03571428571428571, 0.034482758620689655]","[-28, 13, -1, -6, -20, -22, -26, -30, -20, 25, 2, 25, 1, 28, 29]","[-28, 13, -1, -6, -20, -22, -30, -20, 25, 25, 1, 28, 29]",-1.5278192633973369,-1.5278192633973369,-1.5278192633973366,-1.5278192633973369,3.6877782847603413,-1.4419769875182349,-1.5328753286737198,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1014,"[-13, 25, -9, 0, 33, 20]","[25, -13, 33, 20, 0, -9]","[-11, 27, -7, 2, 35, 22]","[-26, 50, -18, 0, 66, 40]","[-0.07692307692307693, 0.04, -0.1111111111111111, 'ZeroDivisionError', 0.030303030303030304, 0.05]","[-13, 25, -9, 0, 33, 2, 20]","[-13, 25, 0, 33, 20]",-1.6617031808012013,-1.6617031808012015,-1.6617031808012013,-1.6617031808012013,error,-1.4854276779730975,-1.3831613990223635,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
1015,"[9, -23, -4, -2, -15, 5]","[-23, -2, -4, 5, 9, -15]","[11, -21, -2, 0, -13, 7]","[18, -46, -8, -4, -30, 10]","[0.1111111111111111, -0.043478260869565216, -0.25, -0.5, -0.06666666666666667, 0.2]","[9, -23, 2, -4, -2, -15, 5]","[9, -4, -2, -15, 5]",-1.1594220303996994,-1.1594220303996994,-1.1594220303996994,-1.1594220303996994,-0.8221340501081351,-0.869452871218019,-0.9542439689448594,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1016,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1017,"[5, -17]","[-17, 5]","[7, -15]","[10, -34]","[0.2, -0.058823529411764705]","[5, 2, -17]",[-17],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1018,"[3, -2, -17, -9]","[3, -9, -2, -17]","[5, 0, -15, -7]","[6, -4, -34, -18]","[0.3333333333333333, -0.5, -0.058823529411764705, -0.1111111111111111]","[2, 3, -2, -17, -9]","[-2, -17, -9]",-1.3616572803224705,-1.3616572803224705,-1.3616572803224705,-1.3616572803224705,-1.0156089638646058,-1.1475236185500475,error,No-violate,No-violate,No-violate,Violate,No-violate,error,0,0,0,1,0,error
1019,"[-23, 3, -15, 18, 4, 5, 8, -10, -23, 17, -21, -9]","[4, 8, -23, 17, 3, -21, 18, -9, -15, 5, -23, -10]","[-21, 5, -13, 20, 6, 7, 10, -8, -21, 19, -19, -7]","[-46, 6, -30, 36, 8, 10, 16, -20, -46, 34, -42, -18]","[-0.043478260869565216, 0.3333333333333333, -0.06666666666666667, 0.05555555555555555, 0.25, 0.2, 0.125, -0.1, -0.043478260869565216, 0.058823529411764705, -0.047619047619047616, -0.1111111111111111]","[-23, 2, 3, -15, 18, 4, 5, 8, -10, -23, 17, -21, -9]","[-23, 3, 18, 4, 5, 8, -10, -23, 17, -21, -9]",-1.3648173946199704,-1.3648173946199715,-1.3648173946199704,-1.3648173946199704,-0.8498278866117381,-1.2713869690664052,-1.3481085771399581,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1020,"[-2, -26, -15, -20, -14, 32, -29, -15, -25, 27, 32, -26, 2]","[-26, 32, -26, 32, 27, -29, -15, -2, -25, 2, -14, -20, -15]","[0, -24, -13, -18, -12, 34, -27, -13, -23, 29, 34, -24, 4]","[-4, -52, -30, -40, -28, 64, -58, -30, -50, 54, 64, -52, 4]","[-0.5, -0.038461538461538464, -0.06666666666666667, -0.05, -0.07142857142857142, 0.03125, -0.034482758620689655, -0.06666666666666667, -0.04, 0.037037037037037035, 0.03125, -0.038461538461538464, 0.5]","[2, -2, -26, -15, -20, -14, 32, -29, -15, -25, 27, 32, -26, 2]","[-2, -26, -15, -20, -14, -29, -15, -25, 27, 32, -26, 2]",-0.8891063855994839,-0.8891063855994839,-0.8891063855994839,-0.8891063855994839,3.131317931894066,-0.8550037477126753,-0.14639980924288132,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1021,"[7, 8, -14, 6, -21, -2, 16]","[-2, 8, 6, 16, -14, -21, 7]","[9, 10, -12, 8, -19, 0, 18]","[14, 16, -28, 12, -42, -4, 32]","[0.14285714285714285, 0.125, -0.07142857142857142, 0.16666666666666666, -0.047619047619047616, -0.5, 0.0625]","[7, 8, -14, 2, 6, -21, -2, 16]","[7, 8, 6, -21, -2, 16]",-1.040706835472655,-1.040706835472655,-1.040706835472655,-1.040706835472655,0.7918272223450273,-0.7230771430666065,-0.006039614763324153,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1022,"[1, 8, -15, -2, -3]","[-2, 1, -15, 8, -3]","[3, 10, -13, 0, -1]","[2, 16, -30, -4, -6]","[1.0, 0.125, -0.06666666666666667, -0.5, -0.3333333333333333]","[1, 8, 2, -15, -2, -3]","[1, 8, -2, -3]",-0.570216895940586,-0.5702168959405864,-0.570216895940586,-0.570216895940586,-0.49786897747383474,-0.10564502320289959,-1.0,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1023,"[-1, -14, 10, 9, -16, -8, 19, -3, -3, -13, -10, -17, -2]","[19, -10, 10, -8, -1, -3, -3, -2, -16, -14, 9, -13, -17]","[1, -12, 12, 11, -14, -6, 21, -1, -1, -11, -8, -15, 0]","[-2, -28, 20, 18, -32, -16, 38, -6, -6, -26, -20, -34, -4]","[-1.0, -0.07142857142857142, 0.1, 0.1111111111111111, -0.0625, -0.125, 0.05263157894736842, -0.3333333333333333, -0.3333333333333333, -0.07692307692307693, -0.1, -0.058823529411764705, -0.5]","[-1, -14, 10, 9, -16, -8, 19, -3, -3, 2, -13, -10, -17, -2]","[-14, 10, 9, -16, -8, 19, -3, -3, -13, -10, -17, -2]",-0.5140735690710949,-0.5140735690710954,-0.5140735690710949,-0.5140735690710949,2.073375186736393,-0.525226021822947,-0.6225960296826849,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1024,"[4, 13, 11, -17, 4, 16, 2, 9, 23, 23, -4, 2, 12]","[-4, 23, 13, 23, 16, 4, 11, 2, 12, 4, -17, 9, 2]","[6, 15, 13, -15, 6, 18, 4, 11, 25, 25, -2, 4, 14]","[8, 26, 22, -34, 8, 32, 4, 18, 46, 46, -8, 4, 24]","[0.25, 0.07692307692307693, 0.09090909090909091, -0.058823529411764705, 0.25, 0.0625, 0.5, 0.1111111111111111, 0.043478260869565216, 0.043478260869565216, -0.25, 0.5, 0.08333333333333333]","[4, 13, 11, -17, 4, 16, 2, 9, 23, 23, -4, 2, 2, 12]","[4, 13, 11, -17, 4, 16, 2, 9, 23, -4, 2, 12]",0.17663773331387178,0.17663773331387178,0.17663773331387178,0.17663773331387178,0.01044219895644849,0.2151970371340144,0.4297268490232993,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1025,"[2, 5, -5, -2, -9, -8, 7, -9, 13]","[-5, 2, 7, -2, -9, 5, -9, -8, 13]","[4, 7, -3, 0, -7, -6, 9, -7, 15]","[4, 10, -10, -4, -18, -16, 14, -18, 26]","[0.5, 0.2, -0.2, -0.5, -0.1111111111111111, -0.125, 0.14285714285714285, -0.1111111111111111, 0.07692307692307693]","[2, 2, 5, -5, -2, -9, -8, 7, -9, 13]","[2, 5, -5, -2, -9, 7, -9, 13]",-1.1014902985435726,-1.1014902985435726,-1.1014902985435726,-1.1014902985435726,-0.18836355911226565,-0.9998459236749917,-1.1422484897959184,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1026,"[1, 20, -3, 13, 17, -20, 20, -16, -14]","[-20, -14, 13, -3, 20, 17, -16, 1, 20]","[3, 22, -1, 15, 19, -18, 22, -14, -12]","[2, 40, -6, 26, 34, -40, 40, -32, -28]","[1.0, 0.05, -0.3333333333333333, 0.07692307692307693, 0.058823529411764705, -0.05, 0.05, -0.0625, -0.07142857142857142]","[1, 20, -3, 2, 13, 17, -20, 20, -16, -14]","[1, 20, -3, 13, -20, 20, -16, -14]",-1.5895857663359623,-1.5895857663359623,-1.5895857663359623,-1.5895857663359623,2.769887970405904,-1.4328730737066253,-1.5415696308468345,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1027,"[14, 2, -5, -7, 14, -16, 10, 23, 14, -15, -21]","[14, -15, 23, 14, -16, -21, -5, 14, -7, 2, 10]","[16, 4, -3, -5, 16, -14, 12, 25, 16, -13, -19]","[28, 4, -10, -14, 28, -32, 20, 46, 28, -30, -42]","[0.07142857142857142, 0.5, -0.2, -0.14285714285714285, 0.07142857142857142, -0.0625, 0.1, 0.043478260869565216, 0.07142857142857142, -0.06666666666666667, -0.047619047619047616]","[14, 2, -5, -7, 14, -16, 10, 23, 14, -15, 2, -21]","[14, 2, -5, 14, -16, 10, 23, 14, -15, -21]",-1.371968640125134,-1.3719686401251343,-1.3719686401251332,-1.371968640125134,2.0569981706600506,-1.2223619428839076,-1.3845804596076663,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1028,"[16, -8, 19, -10, -3, 20, -21]","[-8, -3, 20, -10, -21, 16, 19]","[18, -6, 21, -8, -1, 22, -19]","[32, -16, 38, -20, -6, 40, -42]","[0.0625, -0.125, 0.05263157894736842, -0.1, -0.3333333333333333, 0.05, -0.047619047619047616]","[16, -8, 19, -10, -3, 2, 20, -21]","[16, -8, -10, -3, 20, -21]",-1.5429616126476848,-1.5429616126476862,-1.5429616126476848,-1.5429616126476848,-0.12831740348086917,-1.3346543417809358,-1.3214078272712706,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1029,"[10, -4, 4, -6, -11, 5, 6, 13, -10]","[-6, 10, 6, 5, 13, -4, -10, 4, -11]","[12, -2, 6, -4, -9, 7, 8, 15, -8]","[20, -8, 8, -12, -22, 10, 12, 26, -20]","[0.1, -0.25, 0.25, -0.16666666666666666, -0.09090909090909091, 0.2, 0.16666666666666666, 0.07692307692307693, -0.1]","[10, -4, 4, 2, -6, -11, 5, 6, 13, -10]","[10, -4, 4, -6, -11, 5, 6, -10]",-1.4200768294245893,-1.420076829424588,-1.4200768294245893,-1.4200768294245893,-1.3886322894066672,-1.2449525460073594,-1.5382935225808405,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1030,"[6, -1, 4, -1, -9, 9, -10, -15, -4, -5, 8, 4, -13, -13]","[4, -4, 6, -13, 9, -9, -1, -13, -15, 8, -10, -1, -5, 4]","[8, 1, 6, 1, -7, 11, -8, -13, -2, -3, 10, 6, -11, -11]","[12, -2, 8, -2, -18, 18, -20, -30, -8, -10, 16, 8, -26, -26]","[0.16666666666666666, -1.0, 0.25, -1.0, -0.1111111111111111, 0.1111111111111111, -0.1, -0.06666666666666667, -0.25, -0.2, 0.125, 0.25, -0.07692307692307693, -0.07692307692307693]","[6, -1, 4, -1, 2, -9, 9, -10, -15, -4, -5, 8, 4, -13, -13]","[6, -1, 4, -9, 9, -10, -15, -4, -5, 8, 4, -13, -13]",-1.3720953173777322,-1.3720953173777315,-1.3720953173777322,-1.3720953173777322,0.8685726892086225,-1.3171959079730633,-1.4758433985839232,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1031,"[4, -6, -1, 4, -13, 9, -8, 7, -7]","[-7, 9, -8, -13, -1, -6, 7, 4, 4]","[6, -4, 1, 6, -11, 11, -6, 9, -5]","[8, -12, -2, 8, -26, 18, -16, 14, -14]","[0.25, -0.16666666666666666, -1.0, 0.25, -0.07692307692307693, 0.1111111111111111, -0.125, 0.14285714285714285, -0.14285714285714285]","[4, -6, -1, 4, -13, 9, -8, 2, 7, -7]","[4, -6, -1, 4, 9, -8, 7, -7]",-1.3546664239037718,-1.3546664239037722,-1.3546664239037718,-1.3546664239037718,1.868747400951726,-1.2077047891030712,-1.577223036670797,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1032,"[10, -23, 8, -5, -11, -3, -3, 14, -14, 10, 7, -14, 16, -16]","[-16, 14, -14, -14, -11, -5, 16, 10, 8, -3, -3, -23, 10, 7]","[12, -21, 10, -3, -9, -1, -1, 16, -12, 12, 9, -12, 18, -14]","[20, -46, 16, -10, -22, -6, -6, 28, -28, 20, 14, -28, 32, -32]","[0.1, -0.043478260869565216, 0.125, -0.2, -0.09090909090909091, -0.3333333333333333, -0.3333333333333333, 0.07142857142857142, -0.07142857142857142, 0.1, 0.14285714285714285, -0.07142857142857142, 0.0625, -0.0625]","[10, -23, 8, -5, -11, -3, -3, 14, -14, 10, 2, 7, -14, 16, -16]","[10, -23, 8, -5, -11, -3, -3, 14, -14, 7, -14, 16, -16]",-1.3193517023674475,-1.3193517023674477,-1.3193517023674475,-1.3193517023674475,-0.6306681871519242,-1.2085147248903947,-1.2801681942629306,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1033,"[9, -15, -13, 5, 3, 21, -4, -6, -19, -10, 9, 3, -15]","[-4, -19, -15, -6, 5, -10, -13, -15, 21, 3, 9, 9, 3]","[11, -13, -11, 7, 5, 23, -2, -4, -17, -8, 11, 5, -13]","[18, -30, -26, 10, 6, 42, -8, -12, -38, -20, 18, 6, -30]","[0.1111111111111111, -0.06666666666666667, -0.07692307692307693, 0.2, 0.3333333333333333, 0.047619047619047616, -0.25, -0.16666666666666666, -0.05263157894736842, -0.1, 0.1111111111111111, 0.3333333333333333, -0.06666666666666667]","[2, 9, -15, -13, 5, 3, 21, -4, -6, -19, -10, 9, 3, -15]","[9, -15, -13, 5, 3, -4, -6, -19, -10, 9, 3, -15]",-0.8282792461228521,-0.8282792461228525,-0.8282792461228521,-0.8282792461228521,-0.823499400716277,-0.7446163893105338,-1.4665234495031758,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1034,[14],[14],[16],[28],[0.07142857142857142],"[2, 14]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1035,"[-11, 31, 31, 17, 7, -25, 24]","[31, -25, 31, 24, 7, 17, -11]","[-9, 33, 33, 19, 9, -23, 26]","[-22, 62, 62, 34, 14, -50, 48]","[-0.09090909090909091, 0.03225806451612903, 0.03225806451612903, 0.058823529411764705, 0.14285714285714285, -0.04, 0.041666666666666664]","[-11, 31, 2, 31, 17, 7, -25, 24]","[-11, 31, 31, 17, 7, 24]",-1.035053378916841,-1.0350533789168412,-1.035053378916841,-1.035053378916841,-0.48642666436628224,-0.9799051410692554,-0.6994290676131638,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1036,"[-6, -18, 15, 3, 1, 13, -18, -24, 15]","[-24, 15, 13, -18, -6, -18, 3, 15, 1]","[-4, -16, 17, 5, 3, 15, -16, -22, 17]","[-12, -36, 30, 6, 2, 26, -36, -48, 30]","[-0.16666666666666666, -0.05555555555555555, 0.06666666666666667, 0.3333333333333333, 1.0, 0.07692307692307693, -0.05555555555555555, -0.041666666666666664, 0.06666666666666667]","[-6, -18, 15, 3, 1, 13, -18, -24, 2, 15]","[-18, 15, 3, 1, 13, -18, -24, 15]",-1.4686822040264425,-1.4686822040264425,-1.4686822040264425,-1.4686822040264425,2.1885773973626934,-1.2969018706637159,-1.585175208575818,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1037,"[11, -5, -12, -13, 10, -1, 1]","[-12, -1, -13, 11, -5, 1, 10]","[13, -3, -10, -11, 12, 1, 3]","[22, -10, -24, -26, 20, -2, 2]","[0.09090909090909091, -0.2, -0.08333333333333333, -0.07692307692307693, 0.1, -1.0, 1.0]","[11, -5, -12, -13, 10, -1, 1, 2]","[11, -5, -13, 10, -1, 1]",-1.3482431652960345,-1.3482431652960345,-1.3482431652960345,-1.3482431652960345,0.290468978887672,-1.1770221684104447,-1.1081338216319778,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1038,"[-10, -9, 5]","[5, -10, -9]","[-8, -7, 7]","[-20, -18, 10]","[-0.1, -0.1111111111111111, 0.2]","[-10, -9, 5, 2]","[-9, 5]",error,error,error,error,error,-1.8878319460959176,error,error,error,error,error,error,error,error,error,error,error,error,error
1039,"[9, 12, 10, 1, 9, 7, -12, -17, -8, -11, 12]","[-8, -11, -12, -17, 1, 12, 9, 7, 12, 9, 10]","[11, 14, 12, 3, 11, 9, -10, -15, -6, -9, 14]","[18, 24, 20, 2, 18, 14, -24, -34, -16, -22, 24]","[0.1111111111111111, 0.08333333333333333, 0.1, 1.0, 0.1111111111111111, 0.14285714285714285, -0.08333333333333333, -0.058823529411764705, -0.125, -0.09090909090909091, 0.08333333333333333]","[9, 12, 10, 1, 9, 7, -12, -17, -8, -11, 12, 2]","[9, 12, 10, 1, 9, 7, -12, -17, -8, 12]",-1.421350801415092,-1.421350801415092,-1.421350801415092,-1.421350801415092,4.452618609253297,-1.2641855202703356,-1.00428112848604,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1040,"[8, 12, -7]","[8, -7, 12]","[10, 14, -5]","[16, 24, -14]","[0.125, 0.08333333333333333, -0.14285714285714285]","[2, 8, 12, -7]","[8, 12]",error,error,error,error,error,-1.2517454055915598,error,error,error,error,error,error,error,error,error,error,error,error,error
1041,"[15, -5, 9, -2, 20, 25, 19, -1, -18, 26, -11]","[25, -5, 20, -18, 9, 15, -1, -11, 19, -2, 26]","[17, -3, 11, 0, 22, 27, 21, 1, -16, 28, -9]","[30, -10, 18, -4, 40, 50, 38, -2, -36, 52, -22]","[0.06666666666666667, -0.2, 0.1111111111111111, -0.5, 0.05, 0.04, 0.05263157894736842, -1.0, -0.05555555555555555, 0.038461538461538464, -0.09090909090909091]","[2, 15, -5, 9, -2, 20, 25, 19, -1, -18, 26, -11]","[15, -5, 9, -2, 20, 25, 19, -1, 26, -11]",-1.309721770109954,-1.309721770109954,-1.309721770109954,-1.309721770109954,2.095642265298989,-1.2128311210693035,-1.455780834226838,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1042,"[-16, 19, -16, -10, 6, 14, 1, 16, 19, 6, -8, -12, -3]","[6, 16, -16, -10, 1, 19, -8, 6, 19, -16, -3, 14, -12]","[-14, 21, -14, -8, 8, 16, 3, 18, 21, 8, -6, -10, -1]","[-32, 38, -32, -20, 12, 28, 2, 32, 38, 12, -16, -24, -6]","[-0.0625, 0.05263157894736842, -0.0625, -0.1, 0.16666666666666666, 0.07142857142857142, 1.0, 0.0625, 0.05263157894736842, 0.16666666666666666, -0.125, -0.08333333333333333, -0.3333333333333333]","[-16, 19, -16, -10, 6, 14, 1, 16, 2, 19, 6, -8, -12, -3]","[-16, 19, -16, -10, 14, 1, 16, 19, 6, -8, -12, -3]",-1.4473299674364317,-1.4473299674364315,-1.4473299674364317,-1.4473299674364317,4.5917963075005535,-1.3300558540556053,-1.5193427552943846,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1043,[10],[10],[12],[20],[0.1],"[10, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
